"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"TERRANCEWEST","Terrance West ","RB","CLE",112.342948717949,2.92927569692531,1,2.92927569692531,111
"ANDREWILLIAMS","Andre Williams ","RB","NYG",112.741452991453,6.03319087309169,1,6.03319087309169,108
"RILEYCOOPER","Riley Cooper ","WR","PHI",112.861111111111,9.15078351716483,1,9.15078351716483,120
"CAROLINADEFENSED","Carolina Defense D","DEF","CAR",114.159188034188,4.86142526392116,1,4.86142526392116,118
"SANFRANCISCODEFENSED","SanFrancisco Defense D","DEF","SF",114.274572649573,2.9625893481975,1,2.9625893481975,112
"ANQUANBOLDIN","Anquan Boldin ","WR","SF",117.202991452991,5.36869830805583,1,5.36869830805583,113
"RUSSELLWILSON","Russell Wilson ","QB","SEA",119.411324786325,7.27861419181045,1,7.27861419181045,125
"STEVESMITH","Steve Smith ","WR","BAL",121.28952991453,3.0063279773048,1,3.0063279773048,123
"DWAYNEBOWE","Dwayne Bowe ","WR","KC",121.303418803419,1.22270370166413,1,1.22270370166413,121
"DEANGELOWILLIAMS","DeAngelo Williams ","RB","CAR",122.395299145299,12.1520553186104,1,12.1520553186104,132
"MARKUSWHEATON","Markus Wheaton ","WR","PIT",124.469017094017,1.23803427756858,1,1.23803427756858,124
"AHMADBRADSHAW","Ahmad Bradshaw ","RB","IND",124.961538461538,12.6585185278706,1,12.6585185278706,115
"JARRETTBOYKIN","Jarrett Boykin ","WR","GB",127.112179487179,1.53156491002904,1,1.53156491002904,127
"DANNYAMENDOLA","Danny Amendola ","WR","NE",127.165598290598,3.8683319049982,1,3.8683319049982,130
"NEWENGLANDDEFENSED","NewEngland Defense D","DEF","NE",128.983974358974,0.218794987147005,1,0.218794987147005,129
"STLOUISDEFENSED","St.Louis Defense D","DEF","STL",129.058760683761,8.88932353449661,1,8.88932353449661,122
"KHIRYROBINSON","Khiry Robinson ","RB","NO",129.217948717949,4.28946457917267,1,4.28946457917267,126
"CINCINNATIDEFENSED","Cincinnati Defense D","DEF","CIN",131.990384615385,5.19161329665127,1,5.19161329665127,128
"AARONDOBSON","Aaron Dobson ","WR","NE",133.279914529915,29.2075490643366,1,29.2075490643366,110
"LADARIUSGREEN","Ladarius Green ","TE","SD",133.516025641026,4.37515587076158,1,4.37515587076158,137
"CECILSHORTS","Cecil Shorts ","WR","JAC",133.758547008547,1.85962782313252,1,1.85962782313252,135
"DENVERDEFENSED","Denver Defense D","DEF","DEN",134.943376068376,11.461071005363,1,11.461071005363,144
"RYANMALLETT","Ryan Mallett ","QB","NE",137,0,0.00534188034188034,0,137
"LEGARRETTEBLOUNT","LeGarrette Blount ","RB","PIT",137.391025641026,2.14473228958633,1,2.14473228958633,139
"MARTELLUSBENNETT","Martellus Bennett ","TE","CHI",137.400641025641,3.66319454043231,1,3.66319454043231,140
"DARRENMCFADDEN","Darren McFadden ","RB","OAK",137.40811965812,5.84835991366676,1,5.84835991366676,142
"HOUSTONDEFENSED","Houston Defense D","DEF","HOU",137.614393125671,0.486999958177124,0.99465811965812,0.486999958177124,138
"BENROETHLISBERGER","Ben Roethlisberger ","QB","PIT",138.259615384615,9.72157386201363,1,9.72157386201363,146
"GREGJENNINGS","Greg Jennings ","WR","MIN",138.282051282051,9.24818458621382,1,9.24818458621382,131
"SHONNGREENE","Shonn Greene ","RB","TEN",140.810897435897,6.34460728072972,1,6.34460728072972,136
"ANDYDALTON","Andy Dalton ","QB","CIN",141.606837606838,2.44540740332826,1,2.44540740332826,141
"JONATHANSTEWART","Jonathan Stewart ","RB","CAR",142.097744360902,10.2269991217196,0.99465811965812,10.2269991217196,134
"ANDREWHAWKINS","Andrew Hawkins ","WR","CLE",143,0,0.00534188034188034,0,143
"JOHNBROWN","John Brown ","WR","ARI",143,0,0.611111111111111,0,143
"ARIZONADEFENSED","Arizona Defense D","DEF","ARI",143.398504273504,9.83067108681264,1,9.83067108681264,151
"TAMPABAYDEFENSED","TampaBay Defense D","DEF","TB",144.953813104189,15.0969987034909,0.99465811965812,15.0969987034909,133
"MARQISELEE","Marqise Lee ","WR","JAC",145.042735042735,0.58345329905868,1,0.58345329905868,145
"KENNYSTILLS","Kenny Stills ","WR","NO",145.661324786325,2.93415074527627,1,2.93415074527627,148
"CARSONPALMER","Carson Palmer ","QB","ARI",145.843179377014,1.46099987453137,0.99465811965812,1.46099987453137,147
"CHRISIVORY","Chris Ivory ","RB","NYJ",147.758547008547,1.85962782313252,1,1.85962782313252,149
"TIMWRIGHT","Tim Wright ","TE","NE",149,0,0.00534188034188034,0,149
"MALCOMFLOYD","Malcom Floyd ","WR","SD",150,0,0.00534188034188034,0,150
"KANSASCITYDEFENSED","KansasCity Defense D","DEF","KC",151.272435897436,12.2008822704633,1,12.2008822704633,161
"CHRISTINEMICHAEL","Christine Michael ","RB","SEA",152.228786251343,0.973999916354248,0.99465811965812,0.973999916354248,153
"JOSHMCCOWN","Josh McCown ","QB","TB",154.350427350427,1.92397200249228,1,1.92397200249228,155
"STEPHENGOSTKOWSKI","Stephen Gostkowski ","K","NE",156.095085470085,13.6790771725344,1,13.6790771725344,167
"ALEXHENERY","Alex Henery ","K","PHI",157,0,0.383547008547009,0,157
"MATTPRATER","Matt Prater ","K","DEN",157,0,0.611111111111111,0,157
"JAMESSTARKS","James Starks ","RB","GB",158,0,0.00534188034188034,0,158
"ADAMVINATIERI","Adam Vinatieri ","K","IND",158.106837606838,1.4586332476467,1,1.4586332476467,158
"RONNIEHILLMAN","Ronnie Hillman ","RB","DEN",159.254564983888,11.687998996251,0.99465811965812,11.687998996251,150
"MATTBRYANT","Matt Bryant ","K","ATL",160.069444444444,0.948111610970356,1,0.948111610970356,160
"KENNYBRITT","Kenny Britt ","WR","STL",160.472222222222,8.33440634803067,1,8.33440634803067,154
"RYANTANNEHILL","Ryan Tannehill ","QB","MIA",161.012889366273,6.33099945630262,0.99465811965812,6.33099945630262,156
"PHILDAWSON","Phil Dawson ","K","SF",161.365384615385,2.99858049510141,1,2.99858049510141,159
"MILESAUSTIN","Miles Austin ","WR","CLE",161.423076923077,12.498918093862,1,12.498918093862,152
"STEVENHAUSCHKA","Steven Hauschka ","K","SEA",161.847222222222,7.77457482220555,1,7.77457482220555,168
"BLAIRWALSH","Blair Walsh ","K","MIN",162.074786324786,1.02104327335269,1,1.02104327335269,162
"JAMESJONES","James Jones ","WR","OAK",162.930675909879,0.742119520448333,0.616452991452991,0.742119520448333,163
"ALLENHURNS","Allen Hurns ","WR","JAC",163,0,0.383547008547009,0,163
"KENBRELLTHOMPKINS","Kenbrell Thompkins ","WR","NE",163.167735042735,11.1822369452528,1,11.1822369452528,172
"HEATHMILLER","Heath Miller ","TE","PIT",164.331196581197,7.73666380999641,1,7.73666380999641,170
"MASONCROSBY","Mason Crosby ","K","GB",164.75641025641,0.992194962330677,1,0.992194962330677,164
"JUSTINTUCKER","Justin Tucker ","K","BAL",166.139957264957,1.47516539389596,1,1.47516539389596,165
"DANBAILEY","Dan Bailey ","K","DAL",166.399572649573,0.521782044217953,1,0.521782044217953,166
