"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","dropOffNorm","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points"
"EDDIELACY","RB","GB","average","Eddie Lacy",357,2015,1,1,282.5,309.82,91.2717620373268,NA,NA,NA,NA,1.46441547629702,0,0,0,0,0,0,290.12,1297.25,9.71666666666667,42.98,55.4,345.033333333333,2.46666666666667,0,0.15,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.228333333333
"ANTONIOBROWN","WR","PIT","averageRobust","Antonio Brown",60,2015,1,1,232,256.275,88.6119423460424,NA,NA,NA,NA,6.98399373097762,0,0,0,0,0,0,4,24.5863072057344,0,115,171,1539,9.44997095897153,1.1,0.1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.208456474403
"EDDIELACY","RB","GB","averageWeighted","Eddie Lacy",357,2015,1,1,282.5,309.82,91.2717620373268,NA,NA,NA,NA,1.46441547629704,0,0,0,0,0,0,290.12,1297.25,9.71666666666667,42.98,55.4,345.033333333333,2.46666666666667,0,0.15,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.228333333333
"EDDIELACY","RB","GB","cbs","Eddie Lacy",357,2015,1,1,282.5,309.82,97.2834287039935,NA,NA,NA,NA,1.2225852032722,NA,NA,NA,NA,NA,NA,288,1327,8.9,43.2,55.4,401,3,0,0.15,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.24
"EDDIELACY","RB","GB","espn","Eddie Lacy",357,2015,1,1,282.5,309.82,93.6234287039935,NA,NA,NA,NA,4.56263913416665,0,0,0,0,0,0,301,1331,9,45,55.4,320,3,0,0.15,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.58
"LEVEONBELL","RB","PIT","fox","Le'Veon Bell",653,2015,1,1,267.8,336.2,130.243428703994,NA,NA,NA,NA,5.6185888429401,NA,NA,NA,NA,NA,NA,254,1068,11,77,79.3,742,5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2
"ANTONIOBROWN","WR","PIT","fp","Antonio Brown",60,2015,1,1,232,256.275,89.9634858716398,NA,NA,NA,NA,6.53900541390057,NA,NA,NA,NA,NA,NA,4.3,23.2,0,116.5,171,1533.8,9.8,1.1,0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.56
"AARONRODGERS","QB","GB","nfl","Aaron Rodgers",5,2015,1,1,395.766666666667,476.573,121.866787747137,NA,NA,NA,NA,1.65872808308118,534.4,350.45,183.95,4601,38,8,48.44,238,3,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.573
"ADRIANPETERSON","RB","MIN","yahoo","Adrian Peterson",11,2015,1,1,282.473333333333,309.34,94.7434287039935,NA,NA,NA,NA,4.97020003120703,0,0,0,0,0,0,283,1324,9.2,50,63.2,423,2,0,0.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.7
"ANTONIOBROWN","WR","PIT","average","Antonio Brown",60,2015,1,2,232,256.275,89.5651525383065,NA,NA,NA,NA,7.63794294576637,0,0,0,0,0,0,3.075,19.7,0.22,114.3,171,1543.46666666667,9.45,1.1,0.1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.161666666667
"EDDIELACY","RB","GB","averageRobust","Eddie Lacy",357,2015,1,2,282.5,309.82,87.7430304642036,NA,NA,NA,NA,0.134743492544517,0,0,0,0,0,0,289.5,1297.5,9.2,43.2,55.4,344.1,2.49993362670168,0,0.15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.69960176021
"ANTONIOBROWN","WR","PIT","averageWeighted","Antonio Brown",60,2015,1,2,232,256.275,89.5651525383065,NA,NA,NA,NA,7.63794294576636,0,0,0,0,0,0,3.075,19.7,0.22,114.3,171,1543.46666666667,9.45,1.1,0.1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.161666666667
"ANTONIOBROWN","WR","PIT","cbs","Antonio Brown",60,2015,1,2,232,256.275,93.0034858716398,NA,NA,NA,NA,3.01455944978217,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,171,1600,9.8,1.1,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.6
"ANTONIOBROWN","WR","PIT","espn","Antonio Brown",60,2015,1,2,232,256.275,81.8534858716398,NA,NA,NA,NA,6.25096529808043,0,0,0,0,0,0,4,27,0,114,171,1498,9,1.1,0.1,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.45
"DEMARCOMURRAY","RB","PHI","fox","DeMarco Murray",294,2015,2,2,227.92,304.8,98.8434287039935,NA,NA,NA,NA,0.796676837010632,NA,NA,NA,NA,NA,NA,274,1225,14,48,31.2,339,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.8
"EDDIELACY","RB","GB","fp","Eddie Lacy",357,2015,1,2,282.5,309.82,85.0734287039935,NA,NA,NA,NA,0.412750403226542,NA,NA,NA,NA,NA,NA,282.6,1264.5,9.2,45.7,55.4,368.2,2.4,0,0.15,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.03
"LEVEONBELL","RB","PIT","nfl","Le'Veon Bell",653,2015,1,2,267.8,336.2,107.755428703993,NA,NA,NA,NA,0.197915093433508,0,0,0,NA,NA,NA,244.18,1165,10,66.88,79.3,600,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.712
"ANTONIOBROWN","WR","PIT","yahoo","Antonio Brown",60,2015,1,2,232,256.275,86.8334858716398,NA,NA,NA,NA,7.72659213920574,0,0,0,0,0,0,4,26.3,0.1,115,171,1513,9.1,1.1,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.43
"ADRIANPETERSON","RB","MIN","average","Adrian Peterson",11,2015,2,3,282.473333333333,309.34,85.4700953706601,NA,NA,NA,NA,0.554217932313871,0,0,0,0,0,0,284.74,1322.03333333333,9.96666666666667,43.96,63.2,316.3,1.61666666666667,0,0.766666666666667,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.426666666667
"ADRIANPETERSON","RB","MIN","averageRobust","Adrian Peterson",11,2015,2,3,282.473333333333,309.34,85.8536776683094,NA,NA,NA,NA,0.848150443004404,0,0,0,0,0,0,283.7,1324,9.8,43.6,63.2,319.5,1.60004149405266,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.810248964316
"ADRIANPETERSON","RB","MIN","averageWeighted","Adrian Peterson",11,2015,2,3,282.473333333333,309.34,85.4700953706601,NA,NA,NA,NA,0.554217932313889,0,0,0,0,0,0,284.74,1322.03333333333,9.96666666666667,43.96,63.2,316.3,1.61666666666667,0,0.766666666666667,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.426666666667
"MATTFORTE","RB","CHI","cbs","Matt Forte",706,2015,2,3,259.06,298.3,92.3434287039935,NA,NA,NA,NA,1.36134998857515,NA,NA,NA,NA,NA,NA,241,1010,7.4,92,77.7,728,3.3,0,0.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.3
"ADRIANPETERSON","RB","MIN","espn","Adrian Peterson",11,2015,2,3,282.473333333333,309.34,77.0967620373268,NA,NA,NA,NA,0.732443146256367,0,0,0,0,0,0,264,1231,9,47,63.2,394,2,0,0.766666666666667,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.053333333333
"ANDREWLUCK","QB","IND","fox","Andrew Luck",46,2015,1,3,426.94,459.9045,94.9537877471373,NA,NA,NA,NA,1.20123378980154,592,389,203,4924,35,16,71,286,2,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.66
"MARSHAWNLYNCH","RB","SEA","fp","Marshawn Lynch",695,2015,2,3,276.632,293.1,84.2834287039935,NA,NA,NA,NA,0.211370084859923,NA,NA,NA,NA,NA,NA,278.1,1308.6,9.8,37.8,41.2,326,2.2,0,0.15,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.24
"ANDREWLUCK","QB","IND","nfl","Andrew Luck",46,2015,2,3,426.94,459.9045,105.198287747137,NA,NA,NA,NA,2.39538731144441,624.1,388.725,235.375,4796,36,14,59.96,252,3,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.9045
"ROBGRONKOWSKI","TE","NE","yahoo","Rob Gronkowski",846,2015,1,3,154.9,190.064,83.2843433130291,NA,NA,NA,NA,11.3314919487169,0,0,0,0,0,0,0,0,0,88.1,138,1090,9.4,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.72
"LEVEONBELL","RB","PIT","average","Le'Veon Bell",653,2015,3,4,267.8,336.2,84.2537620373269,NA,NA,NA,NA,1.24630462957271,0,0,0,0,0,0,244.18,1068.15,7.9,66.88,79.3,593.433333333333,2.96666666666667,0,0.6,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.210333333333
"LEVEONBELL","RB","PIT","averageRobust","Le'Veon Bell",653,2015,3,4,267.8,336.2,84.9581153949268,NA,NA,NA,NA,1.89379874728431,0,0,0,0,0,0,248.949976976548,1077.45,7.9,66,79.3,583.8,2.84994854927063,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.914686690933
"LEVEONBELL","RB","PIT","averageWeighted","Le'Veon Bell",653,2015,3,4,267.8,336.2,84.2537620373268,NA,NA,NA,NA,1.24630462957269,0,0,0,0,0,0,244.18,1068.15,7.9,66.88,79.3,593.433333333333,2.96666666666667,0,0.6,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.210333333333
"MARSHAWNLYNCH","RB","SEA","cbs","Marshawn Lynch",695,2015,3,4,276.632,293.1,87.1434287039935,NA,NA,NA,NA,1.39238948002448,NA,NA,NA,NA,NA,NA,257,1308,9.7,32.5,41.2,336,3.2,0,0.15,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.1
"ANDREWLUCK","QB","IND","espn","Andrew Luck",46,2015,1,4,426.94,459.9045,73.6537877471372,NA,NA,NA,NA,0.961191968538069,623,383,240,4509,37,17,56,262,2,0,0,0,0,0,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.36
"EDDIELACY","RB","GB","fox","Eddie Lacy",357,2015,3,4,282.5,309.82,90.9434287039935,NA,NA,NA,NA,0.150060284491365,NA,NA,NA,NA,NA,NA,293,1251,13,38,55.4,276,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.9
"ADRIANPETERSON","RB","MIN","fp","Adrian Peterson",11,2015,3,4,282.473333333333,309.34,84.1367620373268,NA,NA,NA,NA,1.68768350458773,NA,NA,NA,NA,NA,NA,283.7,1325.2,9.8,43.6,63.2,329.8,1.5,0,0.766666666666667,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.093333333333
"ANTONIOBROWN","WR","PIT","nfl","Antonio Brown",60,2015,1,4,232,256.275,104.67848587164,NA,NA,NA,NA,3.75170583085387,0,0,0,NA,NA,NA,3.075,22,1,114.3,171,1580,10,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.275
"EDDIELACY","RB","GB","yahoo","Eddie Lacy",357,2015,2,4,282.5,309.82,76.5434287039935,NA,NA,NA,NA,1.58093061170905,0,0,0,0,0,0,286,1268,8.2,43,55.4,305,2.4,0,0.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.5
"ANDREWLUCK","QB","IND","average","Andrew Luck",46,2015,1,5,426.94,459.9045,81.6599544138039,NA,NA,NA,NA,2.34313323413474,624.1,388.725,235.375,4707.41666666667,35.6,15.8333333333333,59.96,273.05,2.41666666666667,0,0,0,0,0,0.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.366166666667
"ROBGRONKOWSKI","TE","NE","averageRobust","Rob Gronkowski",846,2015,1,5,154.9,190.064,81.4740361013132,NA,NA,NA,NA,12.7843349811936,0,0,0,0,0,0,0,0,0,83.05,138,1079,9.49996667376214,0,0.15,0.300035751429578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.909692788284
"ANDREWLUCK","QB","IND","averageWeighted","Andrew Luck",46,2015,1,5,426.94,459.9045,81.6599544138039,NA,NA,NA,NA,2.34313323413474,624.1,388.725,235.375,4707.41666666667,35.6,15.8333333333333,59.96,273.05,2.41666666666667,0,0,0,0,0,0.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.366166666667
"DEMARYIUSTHOMAS","WR","DEN","cbs","Demaryius Thomas",295,2015,2,5,213.98,242.528,86.0701525383065,NA,NA,NA,NA,3.34979337567196,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,162,1525,10.7,0,0.433333333333333,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.666666666667
"ROBGRONKOWSKI","TE","NE","espn","Rob Gronkowski",846,2015,1,5,154.9,190.064,72.6143433130291,NA,NA,NA,NA,8.1923582549866,0,0,0,0,0,0,0,0,0,83,138,1025,9,0,0.15,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.05
"JAMAALCHARLES","RB","KC","fox","Jamaal Charles",442,2015,4,5,269.62,299.868,88.2434287039935,NA,NA,NA,NA,0.380994767533943,NA,NA,NA,NA,NA,NA,265,1229,12,43,69.5,377,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.2
"ROBGRONKOWSKI","TE","NE","fp","Rob Gronkowski",846,2015,1,5,154.9,190.064,82.5843433130291,NA,NA,NA,NA,8.85385854374678,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,138,1068.2,9.9,0,0.15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.02
"EDDIELACY","RB","GB","nfl","Eddie Lacy",357,2015,2,5,282.5,309.82,103.863428703993,NA,NA,NA,NA,0.479974895357247,0,0,0,NA,NA,NA,290.12,1342,10,42.98,55.4,400,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.82
"ANDREWLUCK","QB","IND","yahoo","Andrew Luck",46,2015,1,5,426.94,459.9045,72.9062877471372,NA,NA,NA,NA,1.19276345113745,624.1,388.725,235.375,4464,37,16.4,56.4,265,2.1,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.6125
"JAMAALCHARLES","RB","KC","average","Jamaal Charles",442,2015,4,6,269.62,299.868,79.4197620373268,NA,NA,NA,NA,0.997159974997782,0,0,0,0,0,0,236.88,1128.08333333333,9.48333333333333,49.96,69.5,421.733333333333,4.03333333333333,0,0.433333333333333,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.376333333333
"ANDREWLUCK","QB","IND","averageRobust","Andrew Luck",46,2015,1,6,426.94,459.9045,80.4032755650503,NA,NA,NA,NA,2.30599866168901,627.1,389.25,241.625,4716.5,35.6499475601107,15.9999853150941,58.5,269,2.49995973375519,0,0,0,0,0,0.5,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.109487817913
"JAMAALCHARLES","RB","KC","averageWeighted","Jamaal Charles",442,2015,4,6,269.62,299.868,79.4197620373268,NA,NA,NA,NA,0.997159974997781,0,0,0,0,0,0,236.88,1128.08333333333,9.48333333333333,49.96,69.5,421.733333333333,4.03333333333333,0,0.433333333333333,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.376333333333
"ROBGRONKOWSKI","TE","NE","cbs","Rob Gronkowski",846,2015,1,6,154.9,190.064,85.0643433130291,NA,NA,NA,NA,7.4876307048482,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,138,1092,10,0,0.15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.5
"AARONRODGERS","QB","GB","espn","Aaron Rodgers",5,2015,2,6,395.766666666667,476.573,71.0604544138039,NA,NA,NA,NA,2.10846604592978,540,347,193,4320,34,8,50,255,2,0,0,0,0,0,0.633333333333333,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.766666666667
"MATTFORTE","RB","CHI","fox","Matt Forte",706,2015,5,6,259.06,298.3,82.1434287039935,NA,NA,NA,NA,0.496556268027923,NA,NA,NA,NA,NA,NA,255,1050,10,63,77.7,515,3,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.1
"JAMAALCHARLES","RB","KC","fp","Jamaal Charles",442,2015,4,6,269.62,299.868,78.4800953706601,NA,NA,NA,NA,0.879824309274527,NA,NA,NA,NA,NA,NA,232.4,1116.5,9.2,52,69.5,436.4,4.5,0,0.433333333333333,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.436666666667
"ADRIANPETERSON","RB","MIN","nfl","Adrian Peterson",11,2015,3,6,282.473333333333,309.34,103.383428703994,NA,NA,NA,NA,4.61043365526265,0,0,0,NA,NA,NA,284.74,1360,13,43.96,63.2,216,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.34
"MARSHAWNLYNCH","RB","SEA","yahoo","Marshawn Lynch",695,2015,3,6,276.632,293.1,72.0234287039935,NA,NA,NA,NA,1.486552921076,0,0,0,0,0,0,281,1291,9.1,32.9,41.2,261,1.8,0,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.98
"ROBGRONKOWSKI","TE","NE","average","Rob Gronkowski",846,2015,1,7,154.9,190.064,78.0983433130291,NA,NA,NA,NA,12.4516522937706,0,0,0,0,0,0,0,0,0,83.82,138,1075.2,9.05,0,0.15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.534
"MARSHAWNLYNCH","RB","SEA","averageRobust","Marshawn Lynch",695,2015,4,7,276.632,293.1,77.7435697399563,NA,NA,NA,NA,0.824174886629672,0,0,0,0,0,0,280.999991075054,1299.50003407229,10,32.75,41.2,266.5,1.90002323562043,0,0.15,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.700141035963
"ROBGRONKOWSKI","TE","NE","averageWeighted","Rob Gronkowski",846,2015,1,7,154.9,190.064,78.0983433130291,NA,NA,NA,NA,12.4516522937706,0,0,0,0,0,0,0,0,0,83.82,138,1075.2,9.05,0,0.15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.534
"ANDREWLUCK","QB","IND","cbs","Andrew Luck",46,2015,1,7,426.94,459.9045,81.7137877471372,NA,NA,NA,NA,1.05791773996392,642,390,252,4833,33.3,15.6,61,316,3.1,NA,0,NA,NA,0,0.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.42
"MARSHAWNLYNCH","RB","SEA","espn","Marshawn Lynch",695,2015,3,7,276.632,293.1,70.8234287039934,NA,NA,NA,NA,0.771116578356723,0,0,0,0,0,0,281,1291,9,33,41.2,259,2,0,0.15,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.78
"ANTONIOBROWN","WR","PIT","fox","Antonio Brown",60,2015,1,7,232,256.275,80.4034858716398,NA,NA,NA,NA,6.43023132020334,NA,NA,NA,NA,NA,NA,0,0,0,104,171,1536,9,1.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232
"DEMARYIUSTHOMAS","WR","DEN","fp","Demaryius Thomas",295,2015,2,7,213.98,242.528,76.6701525383065,NA,NA,NA,NA,3.47481997987086,NA,NA,NA,NA,NA,NA,0,0,0,102.3,162,1394.4,11.5,0,0.433333333333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.266666666667
"JAMAALCHARLES","RB","KC","nfl","Jamaal Charles",442,2015,4,7,269.62,299.868,93.9114287039935,NA,NA,NA,NA,5.69339758109899,0,0,0,NA,NA,NA,236.88,1220,10,49.96,69.5,405,4,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.868
"CJANDERSON","RB","DEN","yahoo","C.J. Anderson",207,2015,4,7,255.5,281,64.5634287039935,NA,NA,NA,NA,0.387121819432696,0,0,0,0,0,0,257,1116,8.7,46.6,57.9,399,1.4,0,0.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.52
"MARSHAWNLYNCH","RB","SEA","average","Marshawn Lynch",695,2015,5,8,276.632,293.1,77.5987620373268,NA,NA,NA,NA,2.94087073958155,0,0,0,0,0,0,281.62,1288.1,10.1,32.04,41.2,272.333333333333,1.86666666666667,0,0.15,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.555333333333
"JAMAALCHARLES","RB","KC","averageRobust","Jamaal Charles",442,2015,5,8,269.62,299.868,76.8184074688388,NA,NA,NA,NA,2.79565281934108,0,0,0,0,0,0,236.5,1117.25,9.59999646080755,49.9,69.5,420.7,3.75,0,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.774978764845
"MARSHAWNLYNCH","RB","SEA","averageWeighted","Marshawn Lynch",695,2015,5,8,276.632,293.1,77.5987620373268,NA,NA,NA,NA,2.94087073958155,0,0,0,0,0,0,281.62,1288.1,10.1,32.04,41.2,272.333333333333,1.86666666666667,0,0.15,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.555333333333
"JAMAALCHARLES","RB","KC","cbs","Jamaal Charles",442,2015,4,8,269.62,299.868,81.4500953706602,NA,NA,NA,NA,0.710433594358083,NA,NA,NA,NA,NA,NA,208,1000,10,46.7,69.5,378,7.6,0,0.433333333333333,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.406666666667
"JAMAALCHARLES","RB","KC","espn","Jamaal Charles",442,2015,4,8,269.62,299.868,70.7700953706602,NA,NA,NA,NA,0.315391089149113,0,0,0,0,0,0,243,1118,8,55,69.5,474,3,0,0.433333333333333,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.726666666667
"MARSHAWNLYNCH","RB","SEA","fox","Marshawn Lynch",695,2015,6,8,276.632,293.1,80.3434287039935,NA,NA,NA,NA,0.515031026671335,NA,NA,NA,NA,NA,NA,311,1326,12,24,41.2,207,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.3
"LEVEONBELL","RB","PIT","fp","Le'Veon Bell",653,2015,5,8,267.8,336.2,73.8534287039935,NA,NA,NA,NA,1.57980474618918,NA,NA,NA,NA,NA,NA,243.9,1075.9,7,66.4,79.3,567.6,2.4,0,0.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.81
"JULIOJONES","WR","ATL","nfl","Julio Jones",571,2015,2,8,198.9,242.956,91.3594858716398,NA,NA,NA,NA,0.475947065260879,0,0,0,NA,NA,NA,1.4,12,NA,104.88,162,1545,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.956
"AARONRODGERS","QB","GB","yahoo","Aaron Rodgers",5,2015,2,8,395.766666666667,476.573,64.0187877471373,NA,NA,NA,NA,1.76607328865647,534.4,350.45,183.95,4277,33.6,7.7,50.5,258,1.8,0,0,0,0,0,0.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.725
"DEMARYIUSTHOMAS","WR","DEN","average","Demaryius Thomas",295,2015,2,9,213.98,242.528,74.3881525383065,NA,NA,NA,NA,4.01595521613433,0,0,0,0,0,0,0,0,0,100.64,162,1412.4,10.9,0,0.433333333333333,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.984666666667
"DEMARYIUSTHOMAS","WR","DEN","averageRobust","Demaryius Thomas",295,2015,2,9,213.98,242.528,74.3484858716398,NA,NA,NA,NA,3.1826180078384,0,0,0,0,0,0,0,0,0,101.1,162,1399.5,11.1,0,0.3,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.945
"DEMARYIUSTHOMAS","WR","DEN","averageWeighted","Demaryius Thomas",295,2015,2,9,213.98,242.528,74.3881525383065,NA,NA,NA,NA,4.01595521613432,0,0,0,0,0,0,0,0,0,100.64,162,1412.4,10.9,0,0.433333333333333,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.984666666667
"ADRIANPETERSON","RB","MIN","cbs","Adrian Peterson",11,2015,5,9,282.473333333333,309.34,76.5167620373268,NA,NA,NA,NA,1.36865339832795,NA,NA,NA,NA,NA,NA,297,1405,7.8,37.2,63.2,259,1.2,0,0.766666666666667,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.473333333333
"CJANDERSON","RB","DEN","espn","C.J. Anderson",207,2015,5,9,255.5,281,68.7684287039935,NA,NA,NA,NA,0.47496302185083,0,0,0,0,0,0,268,1161,9,47,57.9,403,1,0,0.4,1.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.725
"LESEANMCCOY","RB","BUF","fox","LeSean McCoy",652,2015,7,9,259.986666666667,285.4,79.4434287039935,NA,NA,NA,NA,1.53566718274695,NA,NA,NA,NA,NA,NA,304,1274,11,35,35.1,252,2,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.4
"MATTFORTE","RB","CHI","fp","Matt Forte",706,2015,6,9,259.06,298.3,72.6334287039935,NA,NA,NA,NA,3.96840794013653,NA,NA,NA,NA,NA,NA,252.6,1062.8,6.5,70.3,77.7,585.3,2.6,0,0.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.59
"DEMARYIUSTHOMAS","WR","DEN","nfl","Demaryius Thomas",295,2015,3,9,213.98,242.528,90.9314858716398,NA,NA,NA,NA,1.89757001384838,0,0,0,NA,NA,NA,0,NA,NA,100.64,162,1484,12,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.528
