"playerID","name","pos","team","sourceName","player","season","positionRank","overallRank","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","dropOffNorm","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points","tier"
1,"AARONDOBSON","WR","NE","nfl","Aaron Dobson",2015,98,252,4.4,55.3,-80.861937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.14700911561426,0,0,0,NA,NA,NA,0,NA,NA,3.35,5.1,373,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3,7
1,"AARONDOBSON","WR","NE","cbs","Aaron Dobson",2015,127,346,4.4,55.3,-129.841937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.718264289444091,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,5.1,45.2,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32,7
1,"AARONDOBSON","WR","NE","espn","Aaron Dobson",2015,117,350,4.4,55.3,-131.761937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.606240614110418,0,0,0,0,0,0,0,0,0,3,5.1,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,7
1,"AARONDOBSON","WR","NE","fp","Aaron Dobson",2015,174,405,4.4,55.3,-130.401937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.720977629206064,NA,NA,NA,NA,NA,NA,0,0,0,3.6,5.1,45.6,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76,7
1,"AARONDOBSON","WR","NE","yahoo","Aaron Dobson",2015,150,434,4.4,55.3,-130.011937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.448902728274487,0,0,0,0,0,0,0,0,0,3.4,5.1,43.5,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,7
1,"AARONDOBSON","WR","NE","average","Aaron Dobson",2015,151,518,4.4,55.3,-120.575937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.346909502930211,0,0,0,0,0,0,0,0,0,3.35,5.1,110.26,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.586,7
1,"AARONDOBSON","WR","NE","averageWeighted","Aaron Dobson",2015,151,518,4.4,55.3,-120.575937364412,302.7,5.95623211886048,0.578213999999999,78.4,0.346909502930212,0,0,0,0,0,0,0,0,0,3.35,5.1,110.26,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.586,7
1,"AARONDOBSON","WR","NE","averageRobust","Aaron Dobson",2015,187,566,4.4,55.3,-129.84159014219,302.7,5.95623211886048,0.578213999999999,78.4,0.383774349621739,0,0,0,0,0,0,0,0,0,3.39998014174078,5.1,45.2,0.30005787037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32034722222222,7
2,"AARONMURRAY","QB","KC","nfl","Aaron Murray",2015,78,494,0,0,-277.181347591963,NA,NA,NA,NA,0.482173785609605,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2,"AARONMURRAY","QB","KC","yahoo","Aaron Murray",2015,68,586,0,0,-277.181347591963,NA,NA,NA,NA,0.414988953285326,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2,"AARONMURRAY","QB","KC","averageRobust","Aaron Murray",2015,78,785,0,0,-277.181347591963,NA,NA,NA,NA,0.343816442197611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2,"AARONMURRAY","QB","KC","average","Aaron Murray",2015,85,792,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2,"AARONMURRAY","QB","KC","averageWeighted","Aaron Murray",2015,85,792,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3,"AARONPETTREY","K","FA","espn","Aaron Pettrey",2015,1,481,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
3,"AARONPETTREY","K","FA","average","Aaron Pettrey",2015,1,890,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3,"AARONPETTREY","K","FA","averageRobust","Aaron Pettrey",2015,1,890,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3,"AARONPETTREY","K","FA","averageWeighted","Aaron Pettrey",2015,1,890,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
4,"AARONRIPKOWSKI","RB","GB","cbs","Aaron Ripkowski",2015,139,431,0.64,0.64,-159.679710333333,NA,NA,NA,NA,0.797056510726743,NA,NA,NA,NA,NA,NA,0.7,3.2,0,0.4,NA,3.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA
4,"AARONRIPKOWSKI","RB","GB","fp","Aaron Ripkowski",2015,181,530,0.64,0.64,-159.679710333333,NA,NA,NA,NA,0.627915633171251,NA,NA,NA,NA,NA,NA,0.7,3.2,0,0.4,NA,3.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA
4,"AARONRIPKOWSKI","RB","GB","average","Aaron Ripkowski",2015,192,699,0.64,0.64,-159.679710333333,NA,NA,NA,NA,0.62288637935419,0,0,0,0,0,0,0.7,3.2,0,0.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,NA
4,"AARONRIPKOWSKI","RB","GB","averageRobust","Aaron Ripkowski",2015,192,699,0.64,0.64,-159.679710333333,NA,NA,NA,NA,0.613121074728374,0,0,0,0,0,0,0.7,3.2,0,0.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,NA
4,"AARONRIPKOWSKI","RB","GB","averageWeighted","Aaron Ripkowski",2015,192,699,0.64,0.64,-159.679710333333,NA,NA,NA,NA,0.62288637935419,0,0,0,0,0,0,0.7,3.2,0,0.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,NA
5,"AARONRODGERS","QB","GB","nfl","Aaron Rodgers",2015,1,12,296.28,351.44,74.2586524080367,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,0.226675481837458,534.2,351.2,183,4591,35,8,48.38,238,3,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.44,1
5,"AARONRODGERS","QB","GB","espn","Aaron Rodgers",2015,2,17,296.28,351.44,43.3553190747033,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,1.24329531461254,541,349,192,4308,33,8,50,255,2,0,0,0,0,0,0.633333333333333,3.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.536666666667,1
5,"AARONRODGERS","QB","GB","fp","Aaron Rodgers",2015,2,18,296.28,351.44,44.3713190747034,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,1.59101054966557,546.8,354.8,192,4379.9,34,8.8,49.1,244.9,2,NA,0,NA,NA,0,0.633333333333333,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.552666666667,1
5,"AARONRODGERS","QB","GB","average","Aaron Rodgers",2015,2,20,296.28,351.44,40.9163190747034,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,1.54054332910661,534.2,351.2,183,4328.31666666667,32.9666666666667,9.11666666666667,48.38,239.15,2.11666666666667,0,0,0,0,0,0.633333333333333,3.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.097666666667,1
5,"AARONRODGERS","QB","GB","averageWeighted","Aaron Rodgers",2015,2,20,296.28,351.44,40.9163190747034,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,1.5405433291066,534.2,351.2,183,4328.31666666667,32.9666666666667,9.11666666666667,48.38,239.15,2.11666666666667,0,0,0,0,0,0.633333333333333,3.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.097666666667,1
5,"AARONRODGERS","QB","GB","yahoo","Aaron Rodgers",2015,2,20,296.28,351.44,37.2586524080367,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,0.85506409977476,534.2,351.2,183,4266,32.3,7.7,50.5,258,2,0,0,0,0,0,0.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.44,1
5,"AARONRODGERS","QB","GB","averageRobust","Aaron Rodgers",2015,2,21,296.28,351.44,39.1340070434692,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,1.38081107744104,534.2,351.2,184.5,4308,33.15,9.34995486623697,49.1,245.95,2.00004406131775,0,0,0,0,0,0.9,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.315354635433,1
5,"AARONRODGERS","QB","GB","cbs","Aaron Rodgers",2015,3,26,296.28,351.44,33.7053190747034,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,0.0264440242507438,523,341,182,4248,33.5,11.2,43.3,247,1.7,NA,0,NA,NA,0,0.633333333333333,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.886666666667,1
5,"AARONRODGERS","QB","GB","fox","Aaron Rodgers",2015,5,40,296.28,351.44,19.0986524080367,24.1936482084691,3.69757565364642,7.90670579999995,5.0326,0.0719314702461392,526,360,166,4177,30,11,49,192,2,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.28,1
6,"ADAMTHIELEN","WR","MIN","cbs","Adam Thielen",2015,135,354,4.26,5.6,-131.901937364412,NA,2.14291247549273,0.993342,NA,0.720121063938224,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,30.6,0.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,NA
6,"ADAMTHIELEN","WR","MIN","fp","Adam Thielen",2015,177,408,4.26,5.6,-130.561937364412,NA,2.14291247549273,0.993342,NA,0.670308900140226,NA,NA,NA,NA,NA,NA,0,0,0,3.5,NA,44,0.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA
6,"ADAMTHIELEN","WR","MIN","average","Adam Thielen",2015,197,576,4.26,5.6,-131.231937364412,NA,2.14291247549273,0.993342,NA,0.550000243304327,0,0,0,0,0,0,0,0,0,2.5,0,37.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,NA
6,"ADAMTHIELEN","WR","MIN","averageWeighted","Adam Thielen",2015,197,576,4.26,5.6,-131.231937364412,NA,2.14291247549273,0.993342,NA,0.550000243304327,0,0,0,0,0,0,0,0,0,2.5,0,37.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,NA
6,"ADAMTHIELEN","WR","MIN","averageRobust","Adam Thielen",2015,197,577,4.26,5.6,-131.231937364412,NA,2.14291247549273,0.993342,NA,0.561520434814412,0,0,0,0,0,0,0,0,0,2.5,0,37.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,NA
7,"ADAMVINATIERI","K","IND","cbs","Adam Vinatieri",2015,1,476,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,33.1,6.3,6.6,8,2.9,40,NA,NA
7,"ADAMVINATIERI","K","IND","espn","Adam Vinatieri",2015,2,482,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6666666666667,33.1,6.3,6.6,8,2.9,42.2,0,NA
7,"ADAMVINATIERI","K","IND","fp","Adam Vinatieri",2015,1,592,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,33.1,6.3,6.6,8,2.9,44.4,NA,NA
7,"ADAMVINATIERI","K","IND","yahoo","Adam Vinatieri",2015,1,654,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5,33.1,6.3,6.6,8,2.9,42.2,0,NA
7,"ADAMVINATIERI","K","IND","average","Adam Vinatieri",2015,2,891,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6666666666667,33.1,6.3,6.6,8,2.9,42.2,0,NA
7,"ADAMVINATIERI","K","IND","averageRobust","Adam Vinatieri",2015,2,891,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.55,33.1,6.3,6.6,8,2.9,42.2,0,NA
7,"ADAMVINATIERI","K","IND","averageWeighted","Adam Vinatieri",2015,2,891,0,0,NA,163.834527687296,3.68906152800566,NA,18.7152,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6666666666667,33.1,6.3,6.6,8,2.9,42.2,0,NA
8,"ADIKUNALIC","K","FA","espn","Adi Kunalic",2015,3,483,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
8,"ADIKUNALIC","K","FA","average","Adi Kunalic",2015,3,892,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,"ADIKUNALIC","K","FA","averageRobust","Adi Kunalic",2015,3,892,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,"ADIKUNALIC","K","FA","averageWeighted","Adi Kunalic",2015,3,892,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9,"ADRIANPETERSON","RB","MIN","yahoo","Adrian Peterson",2015,1,3,212.433333333333,246.6,76.2802896666674,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,4.87492436163944,0,0,0,0,0,0,283,1324,9.2,49.9,63.1,420,2,0,0.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.6,1
9,"ADRIANPETERSON","RB","MIN","espn","Adrian Peterson",2015,2,4,212.433333333333,246.6,63.3736230000008,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,0.531837841044176,0,0,0,0,0,0,264,1231,9,46,63.1,391,2,0,0.766666666666667,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.693333333333,1
9,"ADRIANPETERSON","RB","MIN","nfl","Adrian Peterson",2015,2,4,212.433333333333,246.6,86.2802896666674,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,0.272676124575985,0,0,0,NA,NA,NA,284.14,1370,13,43.5,63.1,216,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.6,1
9,"ADRIANPETERSON","RB","MIN","average","Adrian Peterson",2015,4,7,212.433333333333,246.6,67.5802896666674,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,3.50142690433646,0,0,0,0,0,0,284.14,1319.23333333333,9.9,43.5,63.1,313.833333333333,1.61666666666667,0,0.766666666666667,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.9,1
9,"ADRIANPETERSON","RB","MIN","averageRobust","Adrian Peterson",2015,4,7,212.433333333333,246.6,67.8506275951378,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,3.6600770128523,0,0,0,0,0,0,283,1321.7,9.7,43.2,63.1,318,1.60004149405266,0,1,2.79995551792279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.17033792847,1
9,"ADRIANPETERSON","RB","MIN","averageWeighted","Adrian Peterson",2015,4,7,212.433333333333,246.6,67.5802896666674,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,3.50142690433649,0,0,0,0,0,0,284.14,1319.23333333333,9.9,43.5,63.1,313.833333333333,1.61666666666667,0,0.766666666666667,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.9,1
9,"ADRIANPETERSON","RB","MIN","fp","Adrian Peterson",2015,4,7,212.433333333333,246.6,66.4536230000008,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,3.39829489648951,NA,NA,NA,NA,NA,NA,282.7,1319.4,9.7,43.2,63.1,327,1.5,0,0.766666666666667,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.773333333333,1
9,"ADRIANPETERSON","RB","MIN","fox","Adrian Peterson",2015,6,9,212.433333333333,246.6,60.9802896666674,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,0.264124772600246,NA,NA,NA,NA,NA,NA,299,1295,11,42,63.1,278,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.3,1
9,"ADRIANPETERSON","RB","MIN","cbs","Adrian Peterson",2015,7,15,212.433333333333,246.6,52.1136230000008,1.69543973941368,3.93153325360406,11.34189,1.27605457657022,2.85006575020201,NA,NA,NA,NA,NA,NA,292,1376,7.5,36.4,63.1,251,1.2,0,0.766666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.433333333333,1
10,"ADRIENROBINSON","TE","NYG","fp","Adrien Robinson",2015,91,253,3.38,3.38,-81.684999251742,356,2.70021116168661,2.727984,10,0.419192132707868,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.9,34.2,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,7
10,"ADRIENROBINSON","TE","NYG","yahoo","Adrien Robinson",2015,86,253,3.38,3.38,-83.524999251742,356,2.70021116168661,2.727984,10,0.289858769262599,NA,NA,NA,0,0,0,0,0,0,1.9,2.9,21.8,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,7
10,"ADRIENROBINSON","TE","NYG","nfl","Adrien Robinson",2015,77,272,3.38,3.38,-86.904999251742,356,2.70021116168661,2.727984,10,0.483489788044198,NA,NA,NA,NA,NA,NA,0,NA,NA,2.7,2.9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
10,"ADRIENROBINSON","TE","NYG","averageRobust","Adrien Robinson",2015,103,280,3.38,3.38,-82.604999251742,356,2.70021116168661,2.727984,10,0.172668283206345,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,7
10,"ADRIENROBINSON","TE","NYG","average","Adrien Robinson",2015,103,281,3.38,3.38,-82.604999251742,356,2.70021116168661,2.727984,10,0.243467992078246,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,7
10,"ADRIENROBINSON","TE","NYG","averageWeighted","Adrien Robinson",2015,103,281,3.38,3.38,-82.604999251742,356,2.70021116168661,2.727984,10,0.243467992078246,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,7
11,"AHMADBRADSHAW","RB","FA","espn","Ahmad Bradshaw",2015,114,386,0,0,-160.319710333333,NA,NA,NA,NA,0.997670198285339,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
11,"AHMADBRADSHAW","RB","FA","nfl","Ahmad Bradshaw",2015,122,428,0,0,-160.319710333333,NA,NA,NA,NA,0.75319138269498,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
11,"AHMADBRADSHAW","RB","FA","average","Ahmad Bradshaw",2015,199,706,0,0,-160.319710333333,NA,NA,NA,NA,0.655101983896123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11,"AHMADBRADSHAW","RB","FA","averageRobust","Ahmad Bradshaw",2015,199,706,0,0,-160.319710333333,NA,NA,NA,NA,0.645106148698563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
11,"AHMADBRADSHAW","RB","FA","averageWeighted","Ahmad Bradshaw",2015,199,706,0,0,-160.319710333333,NA,NA,NA,NA,0.655101983896123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
12,"AJDERBY","TE","NE I","nfl","A.J. Derby",2015,76,266,1.15,1.15,-84.604999251742,NA,2.5567843492593,1.70499,NA,0.0863126881300466,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
12,"AJDERBY","TE","NE I","yahoo","A.J. Derby",2015,101,276,1.15,1.15,-86.904999251742,NA,2.5567843492593,1.70499,NA,0.311270269598521,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
12,"AJDERBY","TE","NE I","average","A.J. Derby",2015,129,310,1.15,1.15,-85.7549992517419,NA,2.5567843492593,1.70499,NA,0.0475678210509393,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,NA
12,"AJDERBY","TE","NE I","averageWeighted","A.J. Derby",2015,129,310,1.15,1.15,-85.7549992517419,NA,2.5567843492593,1.70499,NA,0.0475678210509395,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,NA
12,"AJDERBY","TE","NE I","averageRobust","A.J. Derby",2015,129,311,1.15,1.15,-85.7549992517419,NA,2.5567843492593,1.70499,NA,0.0411850422553994,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,NA
13,"AJFEELEY","QB","FA","espn","A.J. Feeley",2015,68,428,0,0,-277.181347591963,NA,NA,NA,NA,0.430715693563675,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
13,"AJFEELEY","QB","FA","averageRobust","A.J. Feeley",2015,79,786,0,0,-277.181347591963,NA,NA,NA,NA,0.343816442197611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
13,"AJFEELEY","QB","FA","average","A.J. Feeley",2015,86,793,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
13,"AJFEELEY","QB","FA","averageWeighted","A.J. Feeley",2015,86,793,0,0,-277.181347591963,NA,NA,NA,NA,0.332442549507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
14,"AJGREEN","WR","CIN","espn","A.J. Green",2015,7,15,161.3,203.9,45.638062635588,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,1.40511894084803,0,0,0,0,0,0,5,30,0,90,143,1274,9,0,0.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.8,2
14,"AJGREEN","WR","CIN","nfl","A.J. Green",2015,8,15,161.3,203.9,67.738062635588,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,1.58473586019063,0,0,0,NA,NA,NA,3.075,17,NA,86.62,143,1402,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.9,2
14,"AJGREEN","WR","CIN","average","A.J. Green",2015,8,19,161.3,203.9,41.450062635588,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,2.02083132387044,0,0,0,0,0,0,3.075,18.92,0.025,86.62,143,1274.7,8.45,0,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.612,2
14,"AJGREEN","WR","CIN","averageRobust","A.J. Green",2015,8,19,161.3,203.9,40.0974091474536,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,0.979793035872149,0,0,0,0,0,0,4.04394542790466,23.5918693704879,0,89.55,143,1271,8.30002659580281,0,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.259346511866,2
14,"AJGREEN","WR","CIN","averageWeighted","A.J. Green",2015,8,19,161.3,203.9,41.450062635588,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,2.02083132387045,0,0,0,0,0,0,3.075,18.92,0.025,86.62,143,1274.7,8.45,0,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.612,2
14,"AJGREEN","WR","CIN","fp","A.J. Green",2015,8,20,161.3,203.9,40.668062635588,16.3273615635179,3.69211067468818,8.41375500000002,2.1413,3.22657698983238,NA,NA,NA,NA,NA,NA,2.7,17.1,0,93.8,143,1289.2,8.3,0,0.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.83,2
