"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"STEVENHAUSCHKA","Steven
Hauschka
","K","SEA",135.144456663001,4.27443234334384,1,2.9652,136
"KANSASCITYDEFENSED","KansasCity
Defense
D","DEF","KC",135.373963515755,6.58468889264375,0.723382985104469,4.4478,134
"JUSTINTUCKER","Justin
Tucker
","K","BAL",135.507547735679,3.51507423324484,1,2.9652,135
"KENNYSTILLS","Kenny
Stills
","WR","NO",137.281643634585,13.5560569444545,0.817454763570929,5.9304,144
"MASONCROSBY","Mason
Crosby
","K","GB",137.393681895431,4.21046582518924,1,4.4478,137
"PHILDAWSON","Phil
Dawson
","K","SF",137.59597460489,5.27970117850915,0.740077976607018,4.4478,135
"BLAIRWALSH","Blair
Walsh
","K","MIN",137.816703621582,13.3386861790058,0.270518844346696,5.9304,142
"DANBAILEY","Dan
Bailey
","K","DAL",137.847018420231,6.25839250912481,0.960611816455063,7.413,136
"MATTBRYANT","Matt
Bryant
","K","ATL",138.524164979757,6.50484187322274,0.790162951114666,5.9304,136
"TAMPABAYDEFENSED","TampaBay
Defense
D","DEF","TB",138.814634146341,5.73950395388225,0.143456962911127,4.4478,142
"KHIRYROBINSON","Khiry
Robinson
","RB","NO",138.867463617464,13.0247861604564,0.57702689193242,8.8956,144
"KENNYBRITT","Kenny
Britt
","WR","STL",139.012057132257,12.3239831064419,0.538938318504449,10.3782,143
"ALEXSMITH","Alex
Smith
","QB","KC",139.081632653061,5.63307764824532,0.0489853044086774,5.63307764824532,143
"CHICAGODEFENSED","Chicago
Defense
D","DEF","CHI",139.361477572559,5.98796800041271,0.037888633409977,5.98796800041271,136
"CLEVELANDDEFENSED","Cleveland
Defense
D","DEF","CLE",139.910398684751,6.79427689797187,0.243227031890433,8.8956,141
"NEWORLEANSDEFENSED","NewOrleans
Defense
D","DEF","NO",140.230389129092,6.99713277208538,0.16185144456663,7.413,144
"ADAMVINATIERI","Adam
Vinatieri
","K","IND",140.50054884742,5.84471052890776,0.637508747375787,5.9304,143
"ROBBIEGOULD","Robbie
Gould
","K","CHI",140.612754955473,5.92046100815214,0.695991202639208,8.8956,141
"JORDANMATTHEWS","Jordan
Matthews
","WR","PHI",140.788404847691,8.52743915368341,0.610416874937519,2.9652,143
"ALEXHENERY","Alex
Henery
","K","PHI",141,0,0.0409877036888933,0,141
"AUSTINSEFERIANJENKINS","Austin
Seferian-Jenkins
","TE","TB",142,0,0.0218934319704089,0,142
"CARSONPALMER","Carson
Palmer
","QB","ARI",142.27879481312,8.39885170908126,0.262121363590923,2.9652,147
