"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"MATTJONES","Matt Jones","RB","WAS",120.112903225806,18.112659938268,0.407894736842105,19.2738,122
"JOEFLACCO","Joe Flacco","QB","BAL",121,3.03174691583947,0.157894736842105,4.4478,121
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",121.078947368421,9.78145771651276,1,7.413,119
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",121.167763157895,10.0474852901904,1,10.3782,122
"DENARDROBINSON","Denard Robinson","RB","JAC",122,0,0.0230263157894737,0,122
"REGGIEWAYNE","Reggie Wayne","WR","NE",122.086956521739,5.29916591741472,0.151315789473684,5.29916591741472,123
"MARQUESCOLSTON","Marques Colston","WR","NO",122.611842105263,10.4512379244377,1,5.9304,121
"STLOUISRAMS","St.Louis ","DEF","STL",124.115131578947,8.42653564360388,1,7.413,125
"JULIUSTHOMAS","Julius Thomas","TE","JAC",124.433155080214,21.1855492489857,0.615131578947368,25.2042,126
"DARRENSPROLES","Darren Sproles","RB","PHI",124.467105263158,15.4660995243511,1,19.2738,125
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",125.5,8.58994959487849,0.157894736842105,12.6021,125.5
"KHIRYROBINSON","Khiry Robinson","RB","NO",125.769230769231,13.800193626524,0.128289473684211,13.800193626524,115
"ALLENHURNS","Allen Hurns","WR","JAC",126,0,0.0493421052631579,0,126
"PHILLIPDORSETT","Phillip Dorsett","WR","IND",126,3.05128576629365,0.0986842105263158,4.4478,126
"RUEBENRANDLE","Rueben Randle","WR","NYG",127,0,0.0789473684210526,0,127
"NEWYORKJETS","NYJets ","DEF","NYJ",127.648026315789,8.33326841211467,1,7.413,125
"KNILEDAVIS","Knile Davis","RB","KC",127.648760330579,15.0888302822557,0.796052631578947,14.826,132
"PIERREGARCON","Pierre Garcon","WR","WAS",129.509868421053,11.6139739426996,1,8.8956,127
"CARSONPALMER","Carson Palmer","QB","ARI",130.550173010381,11.3163970407481,0.950657894736842,19.2738,130
"ZACHERTZ","Zach Ertz","TE","PHI",132,1.01058230527982,0.157894736842105,1.4826,132
"DONTEMONCRIEF","Donte Moncrief","WR","IND",133,0,0.0789473684210526,0,133
"TYMONTGOMERY","Ty Montgomery","WR","GB",133.583333333333,15.0302741087761,0.513157894736842,9.6369,142
"PHILADELPHIAEAGLES","Philadelphia ","DEF","PHI",133.643410852713,5.86063627787257,0.848684210526316,5.9304,134
"DENVERBRONCOS","Denver ","DEF","DEN",133.763157894737,5.86226602365354,1,7.413,134
"ROYHELU","Roy Helu","RB","OAK",134.230769230769,0.985728116180288,0.128289473684211,0.985728116180288,135
"DEANGELOWILLIAMS","DeAngelo Williams","RB","PIT",134.965517241379,8.42952766458211,0.286184210526316,11.8608,132
"KANSASCITYCHIEFS","KansasCity ","DEF","KC",135.072580645161,7.35971609020367,0.407894736842105,7.413,138
"BRANDONCOLEMAN","Brandon Coleman","WR","NO",135.111111111111,17.7056524794663,0.651315789473684,7.413,144
"DAVIDJOHNSON","David Johnson","RB","ARI",135.331950207469,8.39678608739739,0.792763157894737,8.8956,134
"STEPHENGOSTKOWSKI","Stephen Gostkowski","K","NE",136.148026315789,6.0171204629766,1,1.4826,139
"CAROLINAPANTHERS","Carolina ","DEF","CAR",136.186046511628,1.21998856266084,0.141447368421053,1.4826,137
"ADAMVINATIERI","Adam Vinatieri","K","IND",136.644736842105,3.60584032078074,1,1.4826,138
"DANBAILEY","Dan Bailey","K","DAL",136.671052631579,4.83151960842484,1,2.9652,136
"STEVENHAUSCHKA","Steven Hauschka","K","SEA",137.592105263158,3.96162326825459,1,2.9652,138
"MATTBRYANT","Matt Bryant","K","ATL",137.700657894737,6.47354603332779,1,4.4478,135
"BRANDONLAFELL","Brandon LaFell","WR","NE",137.805555555556,8.75183258771618,0.710526315789474,7.413,141
"MICHAELFLOYD","Michael Floyd","WR","ARI",138.021551724138,11.058461773796,0.763157894736842,11.8608,142
"CODYPARKEY","Cody Parkey","K","PHI",138.460992907801,5.29690399131303,0.927631578947368,5.9304,140
"DAVIDCOBB","David Cobb","RB","TEN",138.640552995392,12.6238243188632,0.713815789473684,4.4478,145
"BRESHADPERRIMAN","Breshad Perriman","WR","BAL",139,0,0.0493421052631579,0,139
"JUSTINTUCKER","Justin Tucker","K","BAL",139.22491349481,6.04622834191944,0.950657894736842,8.8956,137
"KENNYSTILLS","Kenny Stills","WR","MIA",139.41935483871,2.97516602952269,0.101973684210526,2.97516602952269,141
"MASONCROSBY","Mason Crosby","K","GB",139.650190114068,6.23454348019698,0.865131578947368,7.413,137
