<<<<<<< HEAD
"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"BRENTCELEK","Brent Celek","TE","PHI",228,54.4303152297796,53.36,74.2,58.7,47.5,NA,61.29,70.3,61.6,42.8,59,43.7,36.5,35.9,73.2,NA,47.2,0,0,0,0,55.1007619047619,54.4303152297796,NA,12.8558340328941,NA,4.8675586954125
"BRIANHOYER","Brian Hoyer","QB","CLE",229,54.2939766979058,178.68,36.56,57.38,66.82,NA,51.158,18.8,54.06,27.34,39.7,62.66,51.5,NA,149.38,NA,NA,139.5,77.75,56,9.00002766963325,64.9031666666667,54.2939766979058,164.6,48.2311959059191,19.8,9.02364026488866
"BRIANQUICK","Brian Quick","WR","STL",230,53.2996860212709,23.02,54.1,80.3,NA,NA,61.93,52.5,44.9,59.7,53,48.4,57.5,12.2,43.9,NA,76.2,NA,0,NA,0,51.3724358974359,53.2996860212709,193.7,18.5468596415701,29.1,6.91271085721563
"TEDGINN","Ted Ginn","WR","ARI",231,53.1472583149334,46.9,64.5,44.4,66,NA,52.08,81.7,23.7,32.7,35,37.1,32,77.7,66.2,NA,40.4,0,0,0,3.00004346869508,54.1588398268398,53.1472583149334,NA,18.2813610116851,NA,5.98042773390653
"BRANDONGIBSON","Brandon Gibson","WR","MIA",232,53.0795790660495,29.84,65.4,54.1,NA,NA,56.56,44.5,47,40.5,44.5,43,37,74,76.4,NA,80.5,NA,0,NA,0,53.2919871794872,53.0795790660495,191,16.1765439559559,6,4.35103295947756
"TIMWRIGHT","Timothy Wright","TE","TB",233,52.8999302428259,NA,57.4,80.5,NA,NA,46.29,32.2,24.6,59,48.5,55,64,53.1,65.2,NA,41.8,NA,0,NA,1,52.1920879120879,52.8999302428259,192,15.1041237345262,32.5,6.90089173331911
"AUSTINPETTIS","Austin Pettis","WR","STL",234,52.274334392782,92.4,55.8,64.1,NA,NA,37.55,65.3,7.9,8.5,NA,21.4,18,79.9,70.8,NA,NA,0,0,0,0,41.9352197802198,52.274334392782,NA,30.0158405149378,NA,8.38737160738862
"OWENDANIELS","Owen Daniels","TE","BAL",235,51.9995656887413,61.82,58.4,49.9,52.1,NA,49.87,50.5,34.8,54.7,58.5,56.8,10.5,50.9,66.2,NA,30.4,0,0,0,0,49.8910952380952,51.9995656887413,199.5,14.6208300338634,35.6,7.16247744652633
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",236,51.2498977024765,NA,68.7,NA,59.4,NA,49.91,50.8,51.9,26.1,35.5,41.3,40,71.8,52.3,NA,43.7,0,0,0,60.9999675597027,49.2046153846154,51.2498977024765,159.25,13.1892831553316,8.3,4.2755180824595
"JERMICHAELFINLEY","Jermichael Finley","TE","GB",237,51.1405994400498,NA,59.8,NA,43.3,NA,45.9,NA,49.4,NA,14,NA,NA,NA,58.1,NA,NA,0,0,0,0,41.8982142857143,51.1405994400498,159.5,16.5811238059025,5.5,4.34234035842148
"ROBERTTURBIN","Robert Turbin","RB","SEA",238,50.8663888437319,34.54,61,61.8,23.6,NA,45.46,65.4,21.5,39.2,57,29.9,58.5,81.9,71.5,NA,24.38,0,0,0,63.25,47.4527857142857,50.8663888437319,190.8,19.6157909029244,47.2,8.83906308273424
"JOSHGORDON","Josh Gordon","WR","CLE",239,50.6634037685764,NA,NA,NA,57.4,NA,47,NA,47,NA,NA,19.5,NA,NA,66.8,NA,NA,0,0,0,0,28.8044444444444,50.6634037685764,121.110675971253,17.7129331280847,17.0391,5.61661390770313
"CODYLATIMER","Cody Latimer","WR","DEN",240,50.252263695682,NA,55.3,42.8,NA,NA,30.01,32.5,2.9,52.3,39,70.6,50.5,NA,63.5,NA,64.4,0,0,0,0,43.6328205128205,50.252263695682,178.5,19.3668378702076,32.9,7.3782183800351
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",241,49.6951522924469,NA,65,37.1,62.9,NA,54.32,73,NA,43.8,71,39.9,29.5,18.2,45.1,NA,28.39,0,0,0,67.60002230065,47.0770238095238,49.6951522924469,184.5,17.9017710948759,23.5,6.28447108066125
"JARVISLANDRY","Jarvis Landry","WR","MIA",242,49.4999900959622,NA,57.5,62.1,59.6,NA,49.48,75.5,10.4,52.3,59,42.6,67,2.7,27.4,NA,19.9,0,0,0,0,46.4826773226773,49.4999900959622,222,22.8717305075557,44,8.85179893667901
"PAULRICHARDSON","Paul Richardson","WR","SEA",243,49.4521838367204,NA,66.8,51.5,NA,NA,44.51,33.5,NA,55.1,59.5,37.7,67.5,NA,33.6,NA,31.1,NA,0,NA,0,49.5306060606061,49.4521838367204,223,13.944431345722,44,7.93622752090546
"ANDREWQUARLESS","Andrew Quarless","TE","GB",244,48.3754554385238,73.82,65.1,38,50.7,NA,46.01,58.5,24.7,32.5,19.5,57.4,47,64.7,80.1,NA,20.2,0,0,0,0,49.3082857142857,48.3754554385238,NA,19.5028600466701,NA,6.23097822640229
"STEPHENHILL","Stephen Hill","WR","NYJ",245,48.3499517169517,16.08,53.3,41,NA,NA,37.81,54.5,47.6,44.2,63,57.5,34.5,66.3,65.1,NA,22.1,0,0,0,0,42.9362987012987,48.3499517169517,178.5,15.8595846616809,3.5,4.06759730838219
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",246,47.992553611594,33.62,79.4,NA,59.2,NA,49.18,54.1,14.6,52.4,44.5,55.3,1,2.3,74.1,NA,34.58,0,0,0,2.00002484137528,42.7902097902098,47.992553611594,187.3,24.7354830774926,63.1,10.9600384310807
"JASONAVANT","Jason Avant","WR","CAR",247,47.9502414963251,33.18,73.6,38.6,48.1,NA,50.3,27.8,37.1,42.5,39,25.9,57,64.2,64.7,NA,47.6,0,0,0,0,47.8810714285714,47.9502414963251,NA,14.3627412517157,NA,5.17665132259236
"DAVANTEADAMS","Davante Adams","WR","GB",248,47.3352784416916,NA,86.8,64.5,45.4,NA,57.67,44.8,20,41,45,55.3,30.5,63.5,78.9,NA,27.1,0,0,0,0,50.2557342657343,47.3352784416916,180.6,19.6199229591524,13.8,5.48707881890226
"COLEBEASLEY","Cole Beasley","WR","DAL",249,46.8185788456311,-0.52,69.2,42.2,54.3,NA,51.26,62.3,34.9,35,36,41,31,64.4,59.2,NA,44.3,0,0,0,0,44.3376623376623,46.8185788456311,NA,17.8926039726776,NA,5.90068696883443
"MARCELREECE","Marcel Reece","RB","OAK",250,46.6004958739475,18.6,57.9,55.3,67.4,NA,61.9,53.5,NA,31.9,36.5,34.6,26.5,NA,55.7,NA,54.12,0,0,0,26,46.1171428571429,46.6004958739475,182.8,15.6811038572486,8,4.50096430687122
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",251,46.4047865896177,48.44,61.9,NA,43.7,NA,44.31,46.5,51.5,37.5,25.5,39.1,34,60.3,56.1,NA,52.7,0,0,0,0,46.6202747252747,46.4047865896177,197,10.5354175558885,1,3.27062937143457
"JACOBYJONES","Jacoby Jones","WR","BAL",252,46.1764811398286,4.02,56.5,47.8,NA,NA,53.99,46.4,59.5,26.7,13.5,38.9,21,39.3,71.8,NA,35.18,0,0,0,0,43.2709090909091,46.1764811398286,149,19.4049854154637,0,4.07990844669126
"AUSTINCOLLIE","Austin Collie","WR",NA,253,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9,NA,NA,NA,NA,NA,NA,45.9,45.9,NA,NA,NA,NA
"BOBBYRAINEY","Bobby Rainey","RB","TB",254,45.8498337094549,24.74,39.5,64.7,37.5,NA,40.18,65.2,29,41.2,32.5,38.7,46.5,29.5,70.1,NA,61.2,0,0,0,64.9442272727273,43.8932142857143,45.8498337094549,183.1,14.9646781191174,34.1,7.04718478168918
"BILALPOWELL","Bilal Powell","RB","NYJ",255,45.4975131061984,13.04,59.8,41.1,42.3,NA,50.47,68.7,58.7,33.6,16,34.4,27.5,11.5,45.6,NA,54,0,0,0,51.0999902408391,40.7741904761905,45.4975131061984,190,18.0848201326629,8,4.74748611301924
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",256,45.2250399896012,NA,75.1,NA,50,NA,53.91,73.5,34.6,24.5,33,45.4,54.5,40.5,37.2,NA,23.7,0,0,0,0,45.4591666666667,45.2250399896012,NA,16.834319450564,NA,5.68361458431187
"ADRIENROBINSON","Adrien Robinson","TE","NYG",257,45.174633976353,50.54,55.1,59.8,NA,NA,52.95,52,44.4,36.4,7,37.4,27,75.9,NA,NA,11.89,NA,0,NA,0,44.1021978021978,45.174633976353,223.7,19.867731184618,53.7,9.51731646713871
"JARIUSWRIGHT","Jarius Wright","WR","MIN",258,44.9496320443564,51.78,46.5,28.6,NA,NA,29.91,75.8,7.6,54.8,59.5,48.6,13,53.3,54,NA,31.1,NA,0,NA,0,42.7926923076923,44.9496320443564,NA,19.3800410150131,NA,6.20578592744162
"EARLBENNETT","Earl Bennett","WR",NA,259,44.4616582956705,3.5,50.9,NA,NA,NA,38.18,NA,NA,NA,NA,NA,NA,NA,76.2,NA,NA,NA,NA,NA,0,24.09,44.4616582956705,NA,30.2519437392046,NA,8.43580044558301
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",260,43.4497883981912,42.36,64.6,42.7,NA,NA,40.85,58,43.3,22.5,44,25.9,36.5,49,69,NA,46.7,NA,0,NA,0,44.8911538461538,43.4497883981912,NA,13.306386841259,NA,4.95997483721695
"BRANDONMYERS","Brandon Myers","TE","TB",261,43.2505425345376,89.78,NA,39.9,NA,NA,33.16,39.5,46.4,25.3,18,50.8,31.5,68.7,63.2,NA,38,NA,0,NA,0,46.2454395604396,43.2505425345376,182.5,20.1743894053522,15.5,5.71457567536188
"ROBHOUSLER","Rob Housler","TE","ARI",262,43.0857312950049,85.5,55.2,27.6,NA,NA,NA,NA,NA,25.4,27,44.4,27.5,64.7,66.8,NA,28.8,NA,NA,NA,NA,45.0353333333333,43.0857312950049,NA,21.5683641784289,NA,6.65464870230288
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",263,42.7495863401824,NA,42.1,22.5,51.3,NA,36.06,29.8,16.7,43.3,39.5,45.7,48.5,60,40.2,NA,48.88,0,0,0,64.6499663955163,39.2964761904762,42.7495863401824,199.8,11.8813316183684,25.6,5.87780330740512
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",264,41.8686395469,NA,69.5,57.2,35.1,NA,48.61,2.9,19.9,36.8,25.5,32.4,32,69.9,NA,NA,39.4,0,0,0,41.85,39.1366666666667,41.8686395469,187.15,19.7059522426063,21.8,6.2988738489076
"CHRISPOLK","Chris Polk","RB","PHI",265,41.7660726325304,NA,66.4,37.6,33.8,NA,47.58,41.8,50.1,47.2,62,27.3,41,2.3,42.7,NA,50.51,0,0,0,60,42.0530769230769,41.7660726325304,171.1,15.9959911644553,29.5,6.69124592473172
"AJJENKINS","A.J. Jenkins","WR","KC",266,41.765151668573,41.56,57.6,33.1,44.2,NA,44.21,33.9,39.9,22.6,6.5,34,15,68.9,57.2,NA,56.13,0,0,0,2.00000055678036,39.6612987012987,41.765151668573,NA,17.3375829462351,NA,5.78684259602871
"STEDMANBAILEY","Stedman Bailey","WR","STL",267,41.6895843522353,NA,NA,53.4,NA,NA,39.4,20.4,NA,38.6,87.5,45.2,39,NA,NA,NA,25.63,NA,0,NA,1,43.79,41.6895843522353,NA,20.5313602899843,NA,6.44194134230647
"TRAVARISCADET","Travaris Cadet","RB","NO",268,41.3457371349142,-3.22,69.5,59.6,15.8,NA,51.16,46,NA,9.6,10,33.3,0.5,NA,NA,NA,21.81,0,0,0,26.4999736885695,31.0030303030303,41.3457371349142,185,24.8729021225912,9,5.54403388197594
"DEREKCARR","Derek Carr","QB","OAK",269,41.0237342235488,NA,27.54,77.96,NA,NA,40.522,32.7,13,41.8,51.1,57.58,43,NA,26.98,NA,100.74,123.45,70,49.775,7.00005150836311,46.5571363636364,41.0237342235488,NA,24.8972493624935,NA,7.33746039387289
"JOHNCARLSON","John Carlson","TE","ARI",270,40.9523190604057,28.02,NA,58,42,NA,34.71,25.8,42.6,28.7,30.5,36.6,58.5,57.4,43.6,NA,49.2,0,0,0,0,40.866043956044,40.9523190604057,NA,11.7658489946158,NA,4.64398398898058
"ANTHONYFASANO","Anthony Fasano","TE","KC",271,40.4499061466809,65.62,56.8,45.8,NA,NA,39.76,63.2,44.9,20.8,20.5,21.4,8,43.3,45.4,NA,46.2,NA,0,NA,0,39.9821153846154,40.4499061466809,NA,17.6344711958985,NA,5.84773948995895
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",272,40.0000569045221,NA,59.2,54.6,NA,NA,54.88,27.2,47.6,40.3,31,27.9,54,25.7,35.8,NA,27.1,NA,0,NA,0,40.2971428571429,40.0000569045221,NA,12.9141613601644,NA,4.8795226349286
"BRYCEBROWN","Bryce Brown","RB","BUF",273,39.6003281717014,42.16,56,26.1,49.1,NA,38.83,36,33.8,44.1,57,40.6,43,28.9,46,NA,32.08,0,0,0,62.7,40.1910714285714,39.6003281717014,178.1,9.26637063392538,21.5,5.19809339413861
"PEYTONHILLIS","Peyton Hillis","RB","NYG",274,39.5396756041148,66.7,45.8,38.5,28.1,NA,32.15,59.8,8.2,NA,27,21.2,34.5,NA,NA,NA,49.2,0,0,0,49.6,36.7515151515152,39.5396756041148,NA,17.0791007321282,NA,5.7338234415382
"MIKEJAMES","Mike James","RB","TB",275,39.2498399477394,18.94,46,43.7,26.6,NA,44.71,31.9,39.6,50.5,52,41.2,18.5,NA,53.5,NA,27.06,0,0,0,53.5,39.4073076923077,39.2498399477394,NA,12.169627177569,NA,4.72680584941635
"KRISDURHAM","Kris Durham","WR","DET",276,38.8335564056439,NA,65.5,23.2,NA,NA,33.01,60.7,32,42.9,14,15.3,44.5,0.7,76.6,NA,28.2,0,0,0,0,31.0617532467532,38.8335564056439,NA,22.6735510545711,NA,6.88134156753359
"ALFREDBLUE","Alfred Blue","RB","HOU",277,38.6599089243895,NA,34,39,NA,NA,30.32,43.8,12.4,48.9,54,33.7,42,NA,NA,NA,28.91,NA,0,NA,56.0000655881992,36.403,38.6599089243895,180,11.7382963461957,48,8.11145536930476
"BRANDONBOLDEN","Brandon Bolden","RB","NE",278,38.5185694251536,NA,70.9,15.6,44.6,NA,42.07,36.2,36,14.5,55.5,26.9,21.5,34,47.2,NA,39.44,0,0,0,45.6000967099873,34.4721428571429,38.5185694251536,NA,15.8143764519535,NA,5.47440670669566
"GAVINESCOBAR","Gavin Escobar","TE","DAL",279,38.4005312330034,NA,46.8,NA,NA,NA,32.95,27.5,56.9,38.2,47,32.9,33,44.1,43.6,NA,34.9,NA,0,NA,0,39.7742424242424,38.4005312330034,175,8.63025070740864,14.1,4.39010472996334
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",280,38.1853682110481,-0.06,49.2,37.7,NA,NA,32.17,74.1,30.5,28.1,2.5,20.3,3.5,41.5,64,NA,NA,NA,0,NA,0,31.8671031746032,38.1853682110481,NA,23.5095580014649,NA,7.05282099262924
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",281,38.1301529545702,80.34,54.4,39.1,38.4,NA,40.19,45.8,24.3,36,7.5,56.7,51,26,32.8,NA,20.97,0,0,0,79.75,38.8392857142857,38.1301529545702,153.9,17.9685938469087,10.75,5.01158772661843
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",282,38.0999103724873,NA,33.9,14.8,44.6,NA,27.69,54.2,46.3,39.9,29.5,21.5,40.5,12.2,81.6,NA,60.7,0,0,0,52.0000803024895,39.3992307692308,38.0999103724873,201.6,19.2758363415616,33.6,7.43914543829802
"MARIOMANNINGHAM","Mario Manningham","WR","NYG",283,37.8341272449687,36.14,53.1,NA,NA,NA,29.9,-1.2,NA,22,12,13.9,24.5,59.2,63,NA,NA,NA,0,NA,0,33.0846666666667,37.8341272449687,NA,21.4686708174183,NA,6.63419987673334
"LUKEWILLSON","Luke Willson","TE","SEA",284,37.450150197896,NA,NA,55.7,NA,NA,35.05,58.5,38.9,32.8,36,33.8,27,NA,NA,NA,26.6,NA,0,NA,0,40.135,37.450150197896,NA,11.4131442254583,NA,4.57163816545799
"MIKEBROWN","Mike Brown","WR","JAC",285,37.3943578618451,123.52,37.1,40.9,NA,NA,39,45.5,NA,20.4,30.5,10.3,46,14.3,45.2,NA,NA,0,0,0,0,37.1564285714286,37.3943578618451,NA,30.1353305184221,NA,8.4118810653283
"DRIARCHER","Dri Archer","RB","PIT",286,37.134682492646,NA,48.6,64.1,NA,NA,38.49,14.4,25.4,27.2,42,30.9,23.5,2.4,50.2,NA,31.7,0,0,0,21.950030383189,33.3371978021978,37.134682492646,132,16.7519987726476,0,3.80782181751499
"KESHAWNMARTIN","Keshawn Martin","WR","HOU",287,37.0898690246895,51.58,37.1,30.7,NA,NA,33.03,34.8,30.4,37.3,11,9.1,5,63.9,62.5,NA,NA,NA,0,NA,0,33.5274206349206,37.0898690246895,NA,19.1905436585077,NA,6.16691675551497
"GREGLITTLE","Greg Little","WR","OAK",288,36.9245051785284,25.42,67.4,35.3,45,NA,53.96,39.7,NA,34,15.5,23.4,12.5,11,78.1,NA,NA,0,0,0,0,36.7519047619048,36.9245051785284,NA,21.4075846089156,NA,6.62167004315453
"MARQUISEGOODWIN","Marquise Goodwin","WR","BUF",289,36.8511658763338,39,64.2,44.5,NA,NA,40.25,36.9,40.2,25.5,26.5,23.4,24,33.1,70.3,NA,14.61,0,0,0,1,38.3057380952381,36.8511658763338,NA,15.9232812541083,NA,5.49674495751168
"DANIELTHOMAS","Daniel Thomas","RB","MIA",290,36.7549606643243,8.54,45.4,45.2,30.9,NA,41.75,59.1,NA,35.9,25,20.4,24,14.1,56.9,NA,33.09,0,0,0,52,33.5994230769231,36.7549606643243,NA,15.5292321949317,NA,5.41591870794743
"DALLASCLARK","Dallas Clark","TE",NA,291,36.7,36.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,NA,NA,NA,NA,NA,NA,27.18,36.7,NA,6.34981889505519,NA,3.53306292400121
"DAVIDNELSON","David Nelson","WR","NYJ",292,36.3521296951778,6.82,53.1,14,NA,NA,25.46,40.2,NA,65.6,12,43,53,23.5,37.5,NA,38.6,0,0,0,0,31.7444230769231,36.3521296951778,NA,18.2936898377224,NA,5.98295658849181
"RYANGRIFFIN","Ryan Griffin","TE","HOU",293,36.1341570550834,NA,53.5,NA,62,NA,36.55,64.5,19.5,19.4,29,31.1,33,36.6,43.3,NA,11,0,0,0,0,36.6208333333333,36.1341570550834,NA,16.7837781304846,NA,5.67324768898523
"ALLENHURNS","Allen Hurns","WR","JAC",294,36.0789168918008,NA,NA,62.9,NA,NA,47.18,NA,NA,NA,9.5,NA,NA,NA,NA,NA,15.7,NA,NA,NA,0,33.82,36.0789168918008,NA,25.4554041413606,NA,7.45194755328006
"LANCEKENDRICKS","Lance Kendricks","TE","STL",295,36.0254056351465,24.52,43.2,47.9,NA,NA,35.45,59.6,40.6,35.8,42,18.2,28.5,33.9,49.1,NA,36.8,NA,0,NA,0,38.0909615384615,36.0254056351465,NA,10.9201010843448,NA,4.47050652450736
"TOMSAVAGE","Tom Savage","QB","HOU",296,35.8539948963325,NA,43.56,125.66,NA,NA,62.51,28.5,NA,NA,20.9,38.76,5,NA,NA,NA,25,131,67.15,55,8.25,43.13125,35.8539948963325,NA,37.2135351480383,NA,9.86374275751369
"ACESANDERS","Ace Sanders","WR","JAC",297,35.8490621716266,26.78,47.6,NA,41.4,NA,35.88,43.2,27.9,32.7,24,40.6,22.5,40.1,80.1,NA,21.37,0,0,0,1.99999095305164,37.2195704295704,35.8490621716266,NA,15.4922994105343,NA,5.40834315769731
"DENARDROBINSON","Denard Robinson","WR","JAC",298,35.3352976403964,9,60.9,42.4,23.3,NA,48.85,14.5,72,25.5,25,18.5,12,34.3,NA,NA,22.41,0,0,0,45,32.4604487179487,35.3352976403964,NA,19.3753415519936,NA,6.20482198662769
"MIKEGLENNON","Mike Glennon","QB","TB",299,34.9679746251978,1.62,23.04,36.08,37.94,NA,33.208,56.22,43.42,26.8,62.2,26.34,27.5,NA,42.62,NA,67.28,78.000082079594,48.3873018337755,31.5,7.00004828494388,34.0611666666667,34.9679746251978,249,17.7105593245878,45,8.42284787932575
"TROYNIKLAS","Troy Niklas","TE","ARI",300,34.4995873824237,NA,NA,NA,NA,NA,26.59,52.9,38.9,26.8,24,35.4,32.5,NA,57.6,NA,11.9,NA,0,NA,0,36.4523333333333,34.4995873824237,NA,14.3069450889342,NA,5.16520656851242
"CJFIEDOROWICZ","C.J. Fiedorowicz","TE","HOU",301,34.165,NA,NA,57.5,41.4,NA,43.43,23.5,NA,28.5,44,16.8,6.5,NA,NA,NA,33.8,0,0,0,0,32.7422222222222,34.165,NA,15.7168342161447,NA,5.45439911395832
"CHARLESSIMS","Charles Sims","RB","TB",302,33.6379759158484,NA,43,23.1,12.9,NA,53.15,15.7,34.1,NA,15,8.9,16,97.3,43,NA,14.86,0,0,0,26.5000537970671,28.1831868131868,33.6379759158484,169.4,25.2907644390021,22.6,6.95194163767605
"DAVIDAUSBERRY","David Ausberry","TE","OAK",303,33.6373799405948,33.56,NA,27.3,NA,NA,28.65,58.9,42,35.8,21.5,38.4,4,65.2,NA,NA,10.58,NA,0,NA,0,33.0733333333333,33.6373799405948,NA,18.3098968270764,NA,5.98628092117503
"JONBALDWIN","Jon Baldwin","WR","DET",304,33.4824502561606,NA,39.2,NA,NA,NA,29.7,NA,NA,NA,NA,NA,NA,30.7,36.3,NA,NA,NA,NA,NA,0,15.1,33.4824502561606,NA,4.53532431769401,NA,3.16087883136759
"MARQUESSWILSON","Marquess Wilson","WR","CHI",305,33.3997118575395,NA,76.2,31.6,NA,NA,48.65,32.4,NA,33.6,20,15.5,12,71.6,NA,NA,29,NA,0,NA,0,36.9133333333333,33.3997118575395,NA,22.0394148188094,NA,6.75126930253056
"VINCENTBROWN","Vincent Brown","WR","SD",306,33.3499654543575,20.54,55.2,41.1,32.2,NA,32.31,27.7,17.1,33.4,15,16.3,41,77.5,65.8,NA,9.46,0,0,0,0,34.495,33.3499654543575,NA,20.0700200260526,NA,6.34731250755048
"RICHARDRODGERS","Richard Rodgers","TE","GB",307,33.2246584135484,NA,NA,NA,NA,NA,16.75,36.5,33.5,33.4,43,49.8,30,NA,NA,NA,16.3,NA,0,NA,0,31.9479166666667,33.2246584135484,182.3,11.6129987975298,10.5,4.33467384191923
"ROBERTMEACHEM","Robert Meachem","WR","NO",308,32.6552106433299,NA,59.1,32.9,NA,NA,34.5,39.5,NA,15.4,NA,5.3,25,50.6,47,NA,8.31,0,0,0,0,24.4707692307692,32.6552106433299,NA,18.1560363087444,NA,5.95472147860518
"KEVINOGLETREE","Kevin Ogletree","WR","DET",309,32.5356586743702,NA,42.6,49.8,NA,NA,46.2,45.7,NA,9.9,12,15.2,NA,NA,NA,NA,NA,NA,0,NA,0,27.7125,32.5356586743702,NA,18.2035449190274,NA,5.9644663129139
"DEANTHONYTHOMAS","De'Anthony Thomas","RB","KC",310,32.4824052199568,NA,33.8,28.9,34.7,NA,29.93,0.4,20.9,17.8,69,22.1,18.5,NA,NA,NA,30.8,0,0,0,16.15,30.3372727272727,32.4824052199568,192.5,16.7721508893328,1.5,3.96044583802756
"DONTEMONCRIEF","Donte Moncrief","WR","IND",311,32.0999375827564,NA,54.2,24.6,NA,NA,30.85,17.5,5.8,42.6,34.5,25.6,18,32.3,64.9,NA,26.4,NA,0,NA,0,33.0753571428571,32.0999375827564,183.5,16.268334062891,7.5,4.51100407287536
"EDDICKSON","Ed Dickson","TE","CAR",312,31.9001842309183,22.72,53.1,43.6,NA,NA,30.55,25,7.7,44.2,40,21.5,18.5,NA,NA,NA,23.5,NA,0,NA,0,30.0048484848485,31.9001842309183,NA,13.5740136088979,NA,5.01486969715255
"DREWDAVIS","Drew Davis","WR","ATL",313,31.8501659197401,49,39.2,31.9,NA,NA,28.89,48.5,7.7,36.3,18,26.5,30.5,47.7,25.3,NA,10.95,NA,0,NA,0,30.7780769230769,31.8501659197401,NA,13.4663484190626,NA,4.99278571217567
"MATTASIATA","Matt Asiata","RB","MIN",314,31.7778605006467,33.34,55.6,17.6,32.6,NA,35.6,51.5,NA,21.9,26.5,21.9,26,18.8,53.5,NA,44.52,0,0,0,41.55,33.4911538461538,31.7778605006467,NA,13.4821483108933,NA,4.99602654214457
"THADLEWIS","Thad Lewis","QB","BUF",315,31.47,NA,23.08,65.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.36,129.5,77.5,52,8,34.9866666666667,31.47,NA,26.6552608941149,NA,7.69805884090024
"JOSEPHFAURIA","Joseph Fauria","TE","DET",316,31.116454278595,17.36,55.1,29.2,NA,NA,29.19,73.5,21.5,29.6,24.5,32.4,26,NA,NA,NA,34.1,NA,0,NA,0,34.8561363636364,31.116454278595,NA,16.3117665840003,NA,5.57642999036398
"LEONARDHANKERSON","Leonard Hankerson","WR","WAS",317,30.5124551754791,88.82,55.2,18,NA,NA,29.65,76.8,7.6,8.5,22,27.6,12,NA,16.9,NA,NA,NA,0,NA,0,32.9635606060606,30.5124551754791,NA,28.0341835168165,NA,7.98089962287079
"CASEKEENUM","Case Keenum","QB","HOU",318,30.3954173701014,1.86,NA,NA,NA,NA,49.29,1.56,57.58,31.96,12.6,30.82,36.5,NA,44.34,NA,NA,88.75,46.025,35.25,5.00001844200133,29.59,30.3954173701014,NA,20.270853323046,NA,6.38850687613371
"CHARLESJOHNSON","Charles Johnson","WR","CLE",319,30.0501356362274,NA,NA,34.1,NA,NA,18.74,9.9,6.4,41.9,39.5,NA,28.5,NA,NA,NA,31.6,NA,0,NA,0,31.5242857142857,30.0501356362274,195,13.2744997215391,3.7,3.82254888327276
"MICHAELROBINSON","Michael Robinson","RB","SEA",320,29.9,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,29.9,29.9,NA,NA,NA,NA
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",321,29.7744925107275,63.32,NA,45.7,NA,NA,22.85,NA,NA,20,38,20,18,NA,63,NA,17.4,NA,NA,NA,0,34.014,29.7744925107275,NA,19.0422633750414,NA,6.13650191523608
"DEVINSTREET","Devin Street","WR","DAL",322,29.7503476042831,NA,43.1,49.4,NA,NA,46.25,41.5,NA,8.4,4.5,18,38,20,NA,NA,13.8,NA,0,NA,0,28.295,29.7503476042831,NA,17.0047779233433,NA,5.71857855323997
"DARICKROGERS","Da'Rick Rogers","WR","IND",323,29.6246292524783,NA,33.2,NA,NA,NA,25.6,45.6,27.6,25.3,24.5,53.1,15,3.5,37.4,NA,NA,NA,0,NA,0,29.1066666666667,29.6246292524783,NA,14.291473759631,NA,5.16203313237743
"BENJAMINWATSON","Ben Watson","TE","NO",324,29.5997341784465,23.7,NA,NA,NA,NA,31.14,37.2,39.5,22.5,17.5,22.6,22.5,47.7,NA,NA,32.4,NA,0,NA,0,29.602,29.5997341784465,NA,9.57181533925978,NA,4.19394989385869
"MARCUSLATTIMORE","Marcus Lattimore","RB","SF",325,29.533217636558,NA,57,51,18.9,NA,38.76,0.1,12.9,5.3,11.5,21.3,15,NA,47.5,NA,NA,0,0,0,28.999987695332,26.8868181818182,29.533217636558,178.7,19.7017710325286,6.1,4.72261250716751
