"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"SHANEVEREEN","Shane Vereen","RB","NE",81,145.316890287435,184.02,185.9,160.9,148.3,NA,160.9,110.5,138,117.9,134,138.7,154.5,156.6,172.1,NA,139,0,0,0,112.25,148.937976190476,145.316890287435,37.1389957264957,22.3230235456531,11.9648971546993,5.78636939753748
"DESEANJACKSON","DeSean Jackson","WR","WAS",82,144.449521897227,132.06,136.6,143.3,147.7,NA,140.99,152.6,132.2,141.5,151.5,138.1,147,127.5,170.3,NA,144.14,0,0,0,3.25002732091216,144.676811688312,144.449521897227,57.7575854700855,10.7279049960556,7.65278354786181,3.94796578530987
"TRENTRICHARDSON","Trent Richardson","RB","IND",83,142.572278445747,124.52,172,116.4,151.4,NA,151.46,169.3,163.4,143.7,148,140.1,127,121,159.2,NA,145.7,0,0,0,214.499949331959,144.019119047619,142.572278445747,77.2014957264957,17.7898840868673,12.6357015852644,5.33181836384076
"STEVANRIDLEY","Stevan Ridley","RB","NE",84,141.813545916671,162.04,170,128.8,164.7,NA,148.68,131.8,141.5,148.9,131,121.3,133.5,157.2,130.4,NA,134.04,0,0,0,208.900029035709,141.910976190476,141.813545916671,84.6952991452991,15.4531263595984,13.5740218894992,5.16392731352433
"TORREYSMITH","Torrey Smith","WR","BAL",85,140.940298201332,121.48,142.7,140.5,142.8,NA,143.67,168,147.8,130.6,129,137.7,149,122.4,150.2,NA,138.3,0,0,0,1.50004242333917,140.303162337662,140.940298201332,54.8745726495727,12.1774985476953,10.4105882358728,4.42651497554249
"SHAUNHILL","Shaun Hill","QB","STL",86,138.673737377724,NA,198.66,184.2,146.62,NA,183.282,185.26,201.5,5.32,7.6,9.84,20.5,217.58,147.26,NA,212.94,234.000056351788,147.500021658283,92.9999886880321,19.0000246832077,121.660380952381,138.673737377724,180.1,86.9213465404802,14.8,13.6532150151058
"MARQUESCOLSTON","Marques Colston","WR","NO",87,138.199999616612,166,139.3,136.8,126.7,NA,137.91,133.5,148.7,118.5,128,133.5,138.5,175.3,145,NA,139,0,0,0,0,140.778642857143,138.199999616612,67.8469017094017,14.9500504060306,7.55958829450922,4.43092330823245
"MIKEWALLACE","Mike Wallace","WR","MIA",88,136.704710882448,115.68,132.4,128.7,131.7,NA,134.48,133.3,139.5,133.3,139,138,143,151,153.4,NA,150.31,0,0,0,3.43578845149849,137.304305194805,136.704710882448,71.5571581196581,9.97458630610924,7.49818243927296,3.84260143730335
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",89,135.932357564417,130.24,157.1,150.6,142.3,NA,146.64,126.3,126.5,125.5,137,123.7,143,103.7,151.9,NA,141.92,0,0,0,1.00002484137528,136.930859307359,135.932357564417,63.5577991452991,14.3340964444614,8.36763340494208,4.44952355404175
"CHADHENNE","Chad Henne","QB","JAC",90,135.790378631512,235.1,185.74,66.4,125.3,NA,125.43,141.54,131.64,138.76,99.8,101.46,83.5,241.04,143.58,NA,158.32,366.000011534558,213.875,152.6,17.9999575647879,139.849523809524,135.790378631512,201.1,51.0537291907821,19.3,9.96613201106504
"TYHILTON","T.Y. Hilton","WR","IND",91,135.3398979155,45.04,126.5,126.9,141.3,NA,135.41,122.3,148.8,132.3,125,130.8,141,136.7,149.5,NA,140.86,0,0,0,2.74996269277576,131.886770562771,135.3398979155,59.3319444444444,25.5443185334951,9.79614651585675,5.91969804638591
"JULIANEDELMAN","Julian Edelman","WR","NE",92,133.967345967896,124.52,137.4,132.6,138.9,NA,135.92,123.1,130.6,118.2,119.5,124.4,125,124,144.8,NA,141.67,0,0,0,2.00001247117909,133.902350649351,133.967345967896,72.2684829059829,8.55223372273886,10.348486385195,3.99590088575755
"FREDJACKSON","Fred Jackson","RB","BUF",93,133.774718135781,130.6,149.9,136.2,114.9,NA,133.49,167.9,132.4,125.5,144,130.6,146.5,107.2,146.6,NA,137.6,0,0,0,160.934509132035,134.835761904762,133.774718135781,80.1445512820513,15.0958056360765,8.44503788748828,4.54721473531495
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",94,132.263699884774,129.34,148.8,124.4,123.9,NA,135.83,128.5,139.4,134.1,133,118.8,135.5,157.8,152,NA,132.4,0,0,0,189.999980257697,134.828904761905,132.263699884774,74.9342948717949,11.1024227877631,9.67326410120769,4.21822687378267
"KENDALLWRIGHT","Kendall Wright","WR","TEN",95,132.052827058664,123.72,136.5,132.3,129.9,NA,132.56,121.8,132.5,131.9,122,132.2,136,135.8,154.8,NA,143.59,0,0,0,0,132.976435064935,132.052827058664,84.9503205128205,8.59570442810737,10.2159569744983,3.98612446281031
"LAMARMILLER","Lamar Miller","RB","MIA",96,131.915063655594,83.96,142.8,122.3,84.1,NA,120.09,136.9,122.7,145.7,147,141.7,109.5,150.7,150.5,NA,128.2,0,0,0,172.104526276463,128.93969047619,131.915063655594,70.4083333333333,22.3804434473738,11.7762549298444,5.77193288436948
"WESWELKER","Wes Welker","WR","DEN",97,128.69515369366,162.84,121.3,127.8,113.6,NA,117.55,119.5,102.5,127,121.5,140.7,128,143.2,150.4,NA,113.9,0,0,0,0,129.950714285714,128.69515369366,81.904594017094,16.2519093214738,17.9894195575089,5.75223711311288
"ERICDECKER","Eric Decker","WR","NYJ",98,128.499918068118,79.92,124.5,130.8,130.7,NA,125.87,166.2,119.7,129.2,119,129.9,133,142.7,147.7,NA,138,0,0,0,0,128.949937229437,128.499918068118,82.8315170940171,18.8957449277245,6.97648952031372,4.82665661309735
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",99,128.334654093928,115.84,132.6,128.7,129.5,NA,133.09,164.4,146,115.5,110.5,133,128.5,113.2,140.2,NA,122.2,0,0,0,0.5,129.020015151515,128.334654093928,74.9135683760684,14.4214314914899,13.1249402576426,4.99302054330378
"REGGIEWAYNE","Reggie Wayne","WR","IND",100,128.285046949079,134.3,117.3,127.8,140.8,NA,123.97,146,111.4,117,115,119,136,138.2,143.2,NA,114.86,0,0,0,0,129.116625541126,128.285046949079,90.603952991453,12.0029753866226,8.55141944523426,4.19770842469121
"STEVENJACKSON","Steven Jackson","RB","ATL",101,127.511714153361,127.32,148.9,105.4,151.8,NA,130.25,78,122,123.6,125.5,138.1,125,159.3,148.5,NA,149,0,0,0,174.571400664278,129.990595238095,127.511714153361,80.9455128205128,21.3306362377612,13.5902437029133,5.85259816502745
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",102,127.376092302381,NA,218.98,100.3,74.94,NA,124.636,119.5,70.7,123.16,165.2,150.14,148.1,NA,137.9,NA,104,295,177,116,31.5,117.63421978022,127.376092302381,191.9,40.6784887699391,27.9,9.71772402825052
"JORDANCAMERON","Jordan Cameron","TE","CLE",103,126.139086745716,122.5,108.4,134,129.9,129.9,123.02,124.9,123.6,128.4,136,126.6,136.5,119.6,130,NA,125.3,0,0,0,0,126.134444444444,126.139086745716,65.4423076923077,7.07685752159476,9.80057046325249,3.76206575944543
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",104,125.475309923112,104.2,137.5,134.3,130.7,NA,129.75,120,109.5,117.1,128.5,130.1,129.5,109.2,139.7,NA,130.93,0,0,0,2.00001247117909,125.96658008658,125.475309923112,83.1162393162393,11.1542637587606,7.52242849700792,3.98317783450667
"PIERRETHOMAS","Pierre Thomas","RB","NO",105,125.052211901155,140.26,149.7,128.6,120.9,NA,130.83,148.4,115.3,110.4,109,112.5,132,128.5,140.3,NA,120.4,0,0,0,122.25,125.35819047619,125.052211901155,75.1184829059829,13.5647010595577,11.825292921216,4.74721246651033
"GOLDENTATE","Golden Tate","WR","DET",106,125.025256815859,134.2,146.6,136.5,139.1,NA,135.15,117.4,108.5,111.9,124,128.5,109.5,112.1,139.1,NA,122.97,0,0,0,2.99995910159474,126.14553030303,125.025256815859,77.4331196581197,12.687178177589,11.4279610876215,4.60012352531016
"SAMMYWATKINS","Sammy Watkins","WR","BUF",107,124.849927332618,NA,118.3,121.9,111.9,NA,121.46,139.1,112.2,120.5,116,122.3,115,145.9,140.1,NA,123.34,0,0,0,3.57686669377283,123.382464202464,124.849927332618,103.722222222222,11.012025361581,12.1653451058227,4.48702354370559
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",108,122.012544988251,97.38,130.4,109.9,126.4,NA,121.21,151,125.2,125.9,103,123.2,142,147.1,139.1,NA,94.9,0,0,0,174.4,122.457214285714,122.012544988251,116.64764957265,17.694033094319,14.0260276593052,5.47647173273866
"JASONWITTEN","Jason Witten","TE","DAL",109,121.721379884078,124.5,128.2,129.3,123.8,123.8,124.09,126,110.4,108.2,126,121.5,115,125.1,137.8,NA,119.2,0,0,0,0,122.665708333333,121.721379884078,71.1367521367521,7.42145198218041,7.90846548138537,3.59023175112917
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",110,121.080593660407,137.58,141,119.6,131,NA,127.62,162.8,120.2,86.4,82.5,87.4,120.5,172.5,124.2,NA,110.2,0,0,0,152.55,119.216928571429,121.080593660407,94.4873931623932,26.4490076674609,13.1105216366763,6.3969602685835
"VERNONDAVIS","Vernon Davis","TE","SF",111,120.318256413873,63.08,126.2,136,149.5,149.5,131.3,152.5,115.7,108.3,118.5,122.3,109.5,81.4,133.9,NA,102.6,0,0,0,0,120.332222222222,120.318256413873,67.982264957265,24.9540451535179,10.0825479255169,5.88282344365229
"RUEBENRANDLE","Rueben Randle","WR","NYG",112,118.174632046234,101.24,122.2,125,97.5,NA,115.5,109,108.7,117,130,124,100,108.7,137.8,NA,133.9,0,0,0,0,116.427857142857,118.174632046234,98.9471153846154,12.8451501943918,7.94988170792512,4.22869393918415
"DANNYWOODHEAD","Danny Woodhead","RB","SD",113,117.709778136781,96.76,135.5,108.9,127.9,NA,122.32,125,121.1,107.1,113,103.4,101,96.7,137,NA,120.7,0,0,0,75.95,115.595261904762,117.709778136781,104.694978632479,13.5669353232753,9.70571475459,4.50987026963356
"GREGOLSEN","Greg Olsen","TE","CAR",114,116.649659596579,139.94,106.7,116.1,114.2,114.2,112.76,115.1,117.4,101.4,126.5,125.1,122,101,125.1,NA,121.4,0,0,0,0,117.312416666667,116.649659596579,94.3604700854701,10.1233365476577,9.4867438238023,4.08290095914011
"CECILSHORTS","Cecil Shorts","WR","JAC",115,115.01131158294,178.42,NA,96.2,118.2,NA,103.56,137.9,108,100.6,115,119.3,110,133.7,120.2,NA,119.1,0,0,0,0,120.092314352314,115.01131158294,119.829273504274,21.2282192448564,12.7798139115663,5.74978096255768
"DWAYNEBOWE","Dwayne Bowe","WR","KC",116,114.552216528495,121.38,110.2,107.7,103.3,NA,110.51,120.6,124.4,103.8,107.5,120,86.5,123.6,128.3,NA,122.3,0,0,0,0,114.682452380952,114.552216528495,112.751709401709,11.3969281816647,7.36135185083207,3.99347928681078
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",117,113.185359489474,NA,130.4,132.5,93.1,NA,118.37,154.4,108.4,98,117.5,106.5,108,99.8,124.8,NA,120,0,0,0,0,115.334187479187,113.185359489474,94.5481837606838,16.7760831741699,10.3574345467883,4.95795224013543
"BRANDINCOOKS","Brandin Cooks","WR","NO",118,112.700381560258,NA,121.5,126.3,91.8,NA,113,106.1,97.7,121.1,124.5,110.8,95,17.7,146.4,NA,122.69,0,0,0,8.5,108.879377289377,112.700381560258,77.7127136752137,30.7850270798597,13.5401994473685,6.95183895607399
"ANQUANBOLDIN","Anquan Boldin","WR","SF",119,111.973788129549,114.06,106.1,102.2,122.1,NA,107.67,101.8,103.7,108.2,117.5,108.3,112.5,123.5,125.7,NA,107.28,0,0,0,1.5,112.942718614719,111.973788129549,116.351495726496,7.9697989344114,11.3343491540279,4.03835146037693
"BRIANHARTLINE","Brian Hartline","WR","MIA",120,111.344756440936,136.34,97.6,105.6,90.6,NA,102.48,116,121,106.6,112,115.3,104,118.1,127.8,NA,117.8,0,0,0,0,112.265214285714,111.344756440936,152.101648351648,12.1216443413615,11.5300740904186,4.54548140620518
"MIKEEVANS","Mike Evans","WR","TB",121,110.8,NA,115.5,122,102.2,NA,111.41,100,102.6,105.4,117,111.7,99,114.4,126.6,NA,119.4,0,0,0,0,111.600331335331,110.8,105.080876068376,8.8806189146755,10.0899718224179,4.00529703797317
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",122,110.552474244324,97.44,100.2,101.2,121,NA,105.36,112.2,105.7,115.2,120,109.7,115,104.4,138.8,NA,118.1,0,0,0,0,111.70188961039,110.552474244324,107.063568376068,10.8608518679109,9.31410779887131,4.14973544374376
"JEREMYHILL","Jeremy Hill","RB","CIN",123,110.299278180876,NA,135.3,116.8,97.4,NA,107.84,129.5,104.2,86.3,136,83.3,97.5,110.8,85.1,NA,123.47,0,0,0,150.00000709177,107.008223443223,110.299278180876,96.4763888888889,18.6002902513885,15.7673594752187,5.77758009304853
"BERNARDPIERCE","Bernard Pierce","RB","BAL",124,110.258708714998,56.88,143.3,112,81.6,NA,110.77,116.1,92.3,109.9,117,105.9,102,134.8,132.5,NA,115.1,0,0,0,159.2,109.279547619048,110.258708714998,101.531303418803,22.1228512584205,13.8013017353431,5.96883676528888
"DENNISPITTA","Dennis Pitta","TE","BAL",125,109.59923629982,10.52,128.8,120.8,128,128,121.38,130.5,104.5,101.9,103,96.6,99,90.7,129.2,NA,102.5,0,0,0,0,107.309444444444,109.59923629982,97.8382478632479,30.0097136655069,10.9533272955795,6.57124832204725
"JORDANREED","Jordan Reed","TE","WAS",126,108.640435962076,78.38,118.5,115.5,104.9,104.9,115.28,142.5,120.5,110.6,102,101.5,103.5,87.4,130.4,NA,103.1,0,0,0,0,110.926694444444,108.640435962076,87.8487179487179,15.7978012936701,7.21728549102375,4.4916205124445
"RILEYCOOPER","Riley Cooper","WR","PHI",127,108.485218491055,118.24,106.3,114.6,111.6,NA,107.75,111.2,NA,101,101.5,108.9,110,88.2,138.7,NA,100.1,0,0,0,0,110.001895604396,108.485218491055,113.230555555556,11.7342046587896,15.3753917585824,4.93126231014056
"MARKINGRAM","Mark Ingram","RB","NO",128,107.360464370996,103.98,132.2,84.3,78.8,NA,98.63,99.4,93.6,100.4,123,79.2,124,140.6,134.1,NA,117.3,0,0,0,143.968471647664,106.587,107.360464370996,100.785363247863,20.7243157736441,13.0524217418015,5.7214533932101
"DOUGBALDWIN","Doug Baldwin","WR","SEA",129,107.199603545747,125.7,96.4,120.5,84,NA,99.79,119.3,95.5,101.9,108.5,95.8,100,106.7,123.4,NA,103.1,0,0,0,1.5,106.696735930736,107.199603545747,158.285606874329,12.3230038840079,11.0869999581771,4.51934419421206
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",130,107.122754666925,92.22,110.8,118.7,105.6,105.6,112.07,137.5,110.5,101.3,117,97.1,103,84.5,114.2,NA,99.8,0,0,0,0,108.305986111111,107.122754666925,77.9608974358974,12.5263697853768,10.7331772864131,4.50344647660044
"TERRANCEWEST","Terrance West","RB","CLE",131,105.349528794832,NA,151.9,113.8,89.7,NA,120.3,88.1,100.2,89.8,90,93.1,103,71.6,130.9,NA,89.8,0,0,0,129.50002565177,101.722710622711,105.349528794832,115.571474358974,21.583525887667,12.6646378484627,5.77839133570462
"GREGJENNINGS","Greg Jennings","WR","MIN",132,105.175126399609,78.68,87.1,98.5,99.2,NA,94.86,131.3,98.7,92.4,115,103.9,122.5,139.8,118.7,NA,119.5,0,0,0,0,107.454465367965,105.175126399609,130.141025641026,17.6145806861036,15.1240922931069,5.59027914653544
"JUSTINHUNTER","Justin Hunter","WR","TEN",133,104.99,NA,120.4,121.4,96.2,NA,108.98,91,86,82.2,104,105.9,104.5,87.2,128.3,NA,119.29,0,0,0,0,105.045830835831,104.99,97.0232905982906,15.0971876307799,12.2714352646106,4.97631282461472
"ANDREWILLIAMS","Andre Williams","RB","NYG",134,103.814832390821,NA,149.6,123.7,64,NA,105.91,110.3,71.4,97.1,92,73.7,100,135.3,126,NA,80.62,0,0,0,136.500053999277,99.3885897435897,103.814832390821,118.270726495726,26.2536805234169,15.1165954365458,6.59901365124596
"DARRENMCFADDEN","Darren McFadden","RB","OAK",135,103.762532990009,125.66,106.5,78.9,80.6,NA,92.94,122.4,114,100.8,93,93.6,94,123.5,127.7,NA,108.7,0,0,0,137.249987447654,105.597785714286,103.762532990009,130.45405982906,16.4420993419098,14.0741799568334,5.33556719052026
"TAVONAUSTIN","Tavon Austin","WR","STL",136,102.400436877542,32.88,76.7,58.6,88.5,NA,92.11,71.9,118.1,111,94.5,106.3,108.5,114.1,129.9,NA,87.35,0,0,0,10.9999433705332,100.789054112554,102.400436877542,161.178682842288,25.9174929682298,14.0987091607846,6.44562202544304
"DARRENSPROLES","Darren Sproles","RB","PHI",137,101.924661178489,76.88,118,98,101.4,NA,103.17,108.5,95.6,106.2,110,97,79,148.1,134,NA,95.4,0,0,0,59,105.172047619048,101.924661178489,100.902670940171,18.9792431008541,11.8933278681251,5.3875885949194
"KENNYSTILLS","Kenny Stills","WR","NO",138,101.01506615501,105.48,101.5,90.5,82.7,NA,98.3,94.6,105.7,91.9,103,105,101,120.5,113.9,NA,104.3,0,0,0,2,101.464848484848,101.01506615501,140.830662393162,9.58681019267252,12.5170753726381,4.35990002818923
"ZACHERTZ","Zach Ertz","TE","PHI",139,100.696389092011,77.7,110.6,119.2,88.6,NA,105.68,106.4,97.1,104.8,108.5,85.7,109,81.9,112.1,NA,106.7,0,0,0,0,100.599142857143,100.696389092011,105.107264957265,12.6357623477925,16.0737362090617,5.11490329896186
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",140,99.372268270139,62.68,115.2,104.1,92,NA,104.53,101.6,103.7,81.6,95,99.5,106,91.2,109.1,NA,104.9,0,0,0,0,99.1303441558442,99.372268270139,130.75608974359,13.2021464496922,10.8157824550145,4.59167847977425
"HAKEEMNICKS","Hakeem Nicks","WR","IND",141,99.2493518467222,112.3,108.5,108.1,100.1,NA,100.4,58.3,79,99.6,77,97.9,102.5,94.1,125.5,NA,99.5,0,0,0,0,97.8478571428572,99.2493518467222,117.593696581197,16.6305887904332,13.4733170283673,5.29023794632423
"RODSTREATER","Rod Streater","WR","OAK",142,98.8653409566899,122.82,103.1,100.1,81.4,NA,94.05,121.1,85.5,108.3,95,77,112,93.9,110.5,NA,93.89,0,0,0,1.5,100.073463203463,98.8653409566899,158,13.9194074333897,23.7,6.11981057595516
"MATTCASSEL","Matt Cassel","QB","MIN",143,98.4872193619055,2.02,41.76,130.64,140.02,NA,104.304,91,129.9,70.94,65.8,54.84,65.5,225.8,147.92,NA,130.64,197,117.2,77.1,17,99.9369809523809,98.4872193619055,183.6,56.0428501467531,26,11.3002318029259
"STEVESMITH","Steve Smith","WR","BAL",144,98.3794991093191,94.5,88.7,97.4,97.6,NA,94.69,91.5,96.7,94,96,97.2,110,119.3,113.1,NA,90.8,0,0,0,0,99.1470714285714,98.3794991093191,133.794764957265,8.96962067508683,12.1531639886524,4.24698034602034
"MARKUSWHEATON","Markus Wheaton","WR","PIT",145,98.2127389579102,50.04,90.4,103.2,90.6,NA,93.6,104.5,102.8,100.5,115,97.6,103.5,98.8,123.5,NA,112.21,0,0,0,2,97.8235714285714,98.2127389579102,124.184508547009,16.8439471797262,9.26901713878429,4.84387204016769
"SHONNGREENE","Shonn Greene","RB","TEN",146,98.0527159002093,136.3,117.9,92.5,86,NA,95.26,75.5,87.7,68.9,85,74.6,113,151.7,111.7,NA,103.27,0,0,0,136.499991144796,97.6202142857143,98.0527159002093,134.605448717949,24.0050770843206,16.1723036403649,6.4545835149906
"JAMESJONES","James Jones","WR","OAK",147,97.9999178154489,24.96,88.4,82.3,100.3,NA,94.89,152,107.6,91.2,107,102.4,105,133.2,112.1,NA,94.8,0,0,0,0,98.541487012987,97.9999178154489,152.515337954939,28.1461091039651,12.4710597602242,6.52360219722314
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",148,97.9251590304222,119.44,104.3,98.2,103.5,NA,101.29,85.7,101.2,93.8,94.5,89.7,99,88.3,111.9,NA,103.2,0,0,0,0,99.7664761904762,97.9251590304222,130.900320512821,9.12082115664092,9.58159727021615,3.97637889397051
"CARLOSHYDE","Carlos Hyde","RB","SF",149,96.5382728583664,NA,137.2,107.7,78.3,NA,102.29,85.4,72.8,81,100.5,74.2,7.5,116.2,125,NA,87.68,0,0,0,114,88.8289926739927,96.5382728583664,107.582799145299,32.0253356835026,14.3713422816984,7.18995336679892
"DANNYAMENDOLA","Danny Amendola","WR","NE",150,94.5824202106138,100.86,79.7,77.4,100.7,NA,86.03,112.5,95.8,92.9,65.5,92.9,100,137.1,121.7,NA,42.27,0,0,0,0,93.425474025974,94.5824202106138,136.132799145299,23.4101999465716,16.2841659524991,6.39760519581476
"CHARLESCLAY","Charles Clay","TE","MIA",151,93.2246791687244,106.88,83.1,99.8,97.3,NA,93.67,105.4,100.7,86.2,98.5,86,83,85.3,110.9,NA,94.59,0,0,0,2.5,96.6175476190476,93.2246791687244,152.85,9.26167929139761,10.95,4.14623676476343
"MARQISELEE","Marqise Lee","WR","JAC",152,92.210200600052,NA,90.8,94.8,89.1,NA,88.57,102.2,80.5,87,110,82.6,86,96,99.4,NA,96.3,0,0,0,2.00001824003182,91.9527772227772,92.210200600052,149.371367521368,8.28798976585845,13.1917266495293,4.28374637335043
"LADARIUSGREEN","Ladarius Green","TE","SD",153,91.9697467112588,NA,97.1,109.5,82.4,NA,96.14,109.5,88.4,93.8,90,86.4,74.5,69.8,104,NA,87.1,0,0,0,0,85.3571904761905,91.9697467112588,135.058012820513,12.1185213196313,12.0875779353808,4.60761225468544
"KENNYBRITT","Kenny Britt","WR","STL",154,91.6030590534362,65.8,88.2,89.6,76.5,NA,85.7,94.6,85.3,89.8,101,80.3,98.5,119.4,116,NA,107.6,0,0,0,0,94.7715584415584,91.6030590534362,149.036111111111,14.8473052278005,18.8672031740153,5.68649245977651
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",155,91.5400032493565,NA,85.7,98.5,85,NA,87.38,113.2,87.3,81.5,100,86.9,73,92.8,112.5,NA,89.94,0,0,0,3.5,86.5626277056277,91.5400032493565,147.25,11.5823433260751,10.7,4.38940733404179
"CHRISIVORY","Chris Ivory","RB","NYJ",156,91.489065006961,84.94,118.6,77.6,91.8,NA,94.38,92.2,91.8,80.1,107.5,88.7,67.5,124.2,118.5,NA,89.46,0,0,0,145.035153228853,93.6707619047619,91.489065006961,147.758547008547,16.6384197263145,1.85962782313252,3.98926628266651
"ANTONIOGATES","Antonio Gates","TE","SD",157,90.654111527875,78.52,97.7,106.8,84.4,NA,95.87,89.7,90.2,83.6,100,84.2,94.5,77.2,97,NA,84.9,0,0,0,0,90.4057380952381,90.654111527875,161.355662393162,8.64452888654609,7.57081646654868,3.69531166124887
"HARRYDOUGLAS","Harry Douglas","WR","ATL",158,90.4000419597646,66.96,91.4,115.4,77.7,NA,95.48,87.9,91.5,87.8,85.5,84.9,95.5,98.2,103.4,NA,94.5,0,0,0,0,91.8134285714286,90.4000419597646,162.1,11.4210833573241,23.7,5.82785362209874
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",159,89.8703313436847,NA,140.1,110.6,57.2,NA,101.79,2.7,75.2,85.8,100,88.4,123.5,NA,111.6,NA,79.9,0,0,0,99,87.904358974359,89.8703313436847,118.998076923077,35.4191851261431,15.1785862659304,7.67705393044056
"HEATHMILLER","Heath Miller","TE","PIT",160,89.7001079133496,65.26,105.3,102.5,75.2,NA,96.22,93.3,98.2,79.7,96,80.1,79,89,96.8,NA,98.2,0,0,0,0,89.3219285714286,89.7001079133496,151.165598290598,11.8057993757771,14.8683319049982,4.8827878784809
"MALCOMFLOYD","Malcom Floyd","WR","SD",161,89.1001603406581,89.86,84.2,84.6,86.8,NA,83.4,98.5,86.5,87.6,85,73.9,75.5,131.6,108.4,NA,91.4,0,0,0,0,91.8641666666667,89.1001603406581,155.6,14.5936096958924,13.3,5.03276556148218
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","CAR",162,88.1080608074128,77.7,85.4,81.5,87.9,NA,82.67,98,73.6,82.5,80.5,76.9,100.5,111.6,106.5,NA,90.3,0,0,0,0,88.344525974026,88.1080608074128,169,11.6369059792211,21.4,5.59524643343648
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",163,87.9910594708051,NA,103.2,106.5,69.3,NA,92.15,87.9,78.9,94.3,89.5,89.9,84,36.9,108.7,NA,74,0,0,0,0,85.8905011655012,87.9910594708051,118.07938034188,18.8341241041157,18.4836278328859,6.10939804630683
"DELANIEWALKER","Delanie Walker","TE","TEN",164,87.625351793322,55,86.7,96.4,89.8,NA,90.81,98.5,93.6,85.6,81.5,84.8,90,77.2,101.8,NA,97.9,0,0,0,0,87.9194761904762,87.625351793322,153,11.704463622111,14.2,4.79602610890194
"DWAYNEALLEN","Dwayne Allen","TE","IND",165,87.2997837065031,106.4,86.5,97.8,65,NA,85.37,98.9,91.3,85.2,94,74.5,88,53,100.2,NA,69,0,0,0,1,85.5377619047619,87.2997837065031,157,15.1060550591658,18.1,5.63072729240945
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",166,85.5419725766906,85.58,89.3,73.5,57.6,NA,78.78,106,94.1,62.1,89.5,65.6,100,161,100.8,NA,76.5,0,0,0,119.3,87.3230714285714,85.5419725766906,139.548872180451,25.6111344261321,16.1134995608598,6.63567727944252
"MILESAUSTIN","Miles Austin","WR","CLE",167,84.5247553208466,46.5,74.5,87.2,67.6,NA,75.73,144.2,88.5,82.9,75,88.4,99,97.1,108.6,NA,83.9,0,0,0,0,86.6113939393939,84.5247553208466,162.961538461538,22.2898074203248,15.399459046931,6.16749981582646
"KHIRYROBINSON","Khiry Robinson","RB","NO",168,83.049366968459,NA,NA,73.8,100.7,NA,96.7,62,102.9,82.8,83,76.7,53.5,23.1,118.6,NA,62.82,0,0,0,118.000078481863,78.7117948717949,83.049366968459,134.408974358974,25.7635760622463,14.8947322895863,6.51686878372357
"ROBERTWOODS","Robert Woods","WR","BUF",169,82.9889404217518,59.48,78.7,76.3,73.6,NA,82.5,81.5,94.6,89.4,84.5,81.2,83,82.9,117.7,NA,67.54,0,0,0,1.99998802902382,83.2151406926407,82.9889404217518,163.5,13.3752439846289,22.4,5.91048989406537
"NATEWASHINGTON","Nate Washington","WR","TEN",170,82.6337424748628,83.52,84.3,76.4,72,NA,76.03,112.8,69.1,66.8,72,58.8,72,131.4,96.3,NA,98.6,0,0,0,0,84.822119047619,82.6337424748628,185.5,19.8932005198529,17.5,6.12289888173282
"KNILEDAVIS","Knile Davis","RB","KC",171,82.2599464974244,72.86,82.4,76.8,67.3,NA,74.34,81.9,67.6,67.7,93,60.9,37,95.3,102.8,NA,60.3,0,0,0,94.25,79.3421428571429,82.2599464974244,164.558324382385,16.7307528912387,15.6569995399484,5.54673258515034
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",172,82.2076640289214,51.4,86.8,74,50.9,NA,70.78,94.4,67.8,79.4,95,64.3,102,146.5,106.3,NA,91.4,0,0,0,99.374101968749,82.1827142857143,82.2076640289214,131.780769230769,24.9959334275015,16.8792592639353,6.64962535145045
