"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"MICHAELCRABTREE","Michael Crabtree","WR","SF",90,161.185694881319,130.73,188,181.9,157.7,NA,175.13,176.4,167,143.8,145.7,156.5,167,120.7,174,NA,128.78,0,0,0,0,161.597895021645,161.185694881319,51.4968592711898,21.2405634121587,7.1913,4.68891119452176
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",91,160.120262680114,130.39,171.8,144.1,172.2,NA,160.25,191.2,164.2,164.5,138.4,162.4,188,143.1,139.1,NA,89.8,0,0,0,174.4,160.461819264069,160.120262680114,122.328605006464,26.1243319279426,16.0543,6.2068545436047
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",92,159.741095542349,158.42,176.4,177.7,152.6,152.6,164.77,213.1,140.1,182.6,160,141.9,170,97.7,149.4,NA,164.3,0,0,0,0,162.632458333333,159.741095542349,32.3654117173344,25.1892561564308,11.1478,5.55402438782412
"DESEANJACKSON","DeSean Jackson","WR","WAS",93,157.035657245946,143.91,147.2,154.7,161.5,NA,153.13,166,145,155.3,165.1,151.3,161,126.5,169.3,NA,143.54,0,0,0,3.25002732091216,157.232228354978,157.035657245946,58.6321119387961,11.4364133123348,7.3326,3.66546421683885
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",94,155.862112158293,174.75,178.4,158,173.2,NA,166.04,203.6,158.4,112.8,106.9,112.6,159.5,169.5,123.2,NA,106,0,0,0,152.55,153.219996753247,155.862112158293,100.22098852426,31.6063741397797,15.5652,6.73284158738016
"TORREYSMITH","Torrey Smith","WR","BAL",95,153.290275794543,133.11,155.3,152.5,155.4,NA,156.73,183.2,163.4,142,140.4,151.1,162.2,121.4,150.2,NA,137.7,0,0,0,1.50004242333917,152.958579004329,153.290275794543,55.4553956110328,15.0635249001548,11.2304,4.48986051406279
"MARQUESCOLSTON","Marques Colston","WR","NO",96,152.370701872352,184.43,154.9,151.4,141.3,NA,153.13,146.7,164.9,131.7,142.4,148.5,154.1,174.3,143,NA,138.7,0,0,0,0,155.490726190476,152.370701872352,69.6352023354137,14.2685224906412,10.8065,4.35774084160085
"MIKEWALLACE","Mike Wallace","WR","MIA",97,151.341845207864,129.97,146.6,141.5,147.7,NA,149.2,148.7,154.9,148.3,153.8,153.8,157.6,150,153.4,NA,150.01,0,0,0,3.43578845149849,151.973888528139,151.341845207864,70.8109925508355,6.80877084645683,10.6978,3.5546241742522
"JULIANEDELMAN","Julian Edelman","WR","NE",98,150.46782161915,139.52,153.8,149,158.9,NA,153.36,141.3,147.4,135.2,136.7,141.2,143,123,143.8,NA,140.77,0,0,0,2.00001247117909,150.930326839827,150.46782161915,62.2837024360781,9.00757254685263,10.8239,3.80196177091814
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",99,149.882290788404,145.67,172.5,165.8,158.1,NA,161.52,140.5,138.9,139.1,150.6,136.5,158.4,102.7,149.9,NA,141.92,0,0,0,1.00002484137528,151.061633116883,149.882290788404,59.2275216428428,17.0032556190969,9.5326,4.50390579571465
"TYHILTON","T.Y. Hilton","WR","IND",100,149.069874476999,49.38,139.5,139.1,156.9,NA,149.67,136.5,165,146.1,137.8,145.8,155,135.7,148.5,NA,140.56,0,0,0,2.74996269277576,145.145937229437,149.069874476999,63.0699617475337,27.1833656007606,11.0652,5.75610966255405
"KENDALLWRIGHT","Kendall Wright","WR","TEN",101,148.152836655641,140.83,153.1,149.1,148.3,NA,149.24,138.2,149.1,147.5,138.6,149.8,152,134.8,153.8,NA,142.59,0,0,0,0,149.286018398268,148.152836655641,67.5767767263942,6.06197969331783,8.1326,3.18597036399114
"BERNARDPIERCE","Bernard Pierce","RB","BAL",102,143.895378208667,83.05,181.7,149.4,115.4,NA,147.15,154.3,123.7,146.9,157.6,143.9,133.8,131.8,132.5,NA,113.9,0,0,0,158.25,144.186403679654,143.895378208667,95.976243205154,23.6460019156179,11.1326,5.38870007810167
"DANNYWOODHEAD","Danny Woodhead","RB","SD",103,143.75107357756,117.13,165.9,133.3,161.7,NA,151.2,158.6,151.5,131.1,137.8,128,127,94.7,137,NA,119.6,0,0,0,75.95,142.389390692641,143.75107357756,89.3570767062613,19.6897021810393,10.9152,4.94473712182538
"REGGIEWAYNE","Reggie Wayne","WR","IND",104,142.665075780431,151.41,131.7,142.4,158.8,NA,138.79,161.6,124,130.6,130,133,151.6,137.2,142.2,NA,114.56,0,0,0,0,144.007042207792,142.665075780431,87.1497483390376,13.3115585567127,15.213,4.75356041023979
"WESWELKER","Wes Welker","WR","DEN",105,142.427164387967,181.12,133.7,141.6,126.4,NA,130.45,135.1,115.9,142.6,136.5,156.5,143.6,142.2,148.4,NA,114.2,0,0,0,0,144.342738095238,142.427164387967,78.0264143346084,16.7550654469587,15.7239,5.17628075297031
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",106,141.066408591433,127.65,146,142.7,142.1,NA,146.47,178.6,160.2,128.3,122.3,146.4,142.3,112.2,139.2,NA,118.4,0,0,0,0.5,141.617217532468,141.066408591433,75.7027078719549,17.2601610780305,11.5152,4.75487779525984
"ERICDECKER","Eric Decker","WR","NYJ",107,140.699969105329,89.35,135.1,144.8,143.5,NA,137.97,181.8,132.5,142.8,132.2,143.5,146,141.7,146.7,NA,137.7,0,0,0,0,141.320711038961,140.699969105329,78.011103281659,18.8127679346405,10.9978,4.86108982315702
"JORDANCAMERON","Jordan Cameron","TE","CLE",108,140.688759163608,138.35,122.8,148.4,144.7,144.7,137.54,138.3,139.2,145.2,152,141.8,153.1,118.6,129,NA,125.4,0,0,0,0,140.927628205128,140.688759163608,59.3752164284276,10.4599425018906,9.1913,3.7716970258601
"GOLDENTATE","Golden Tate","WR","DET",109,138.025306799706,150.21,160.8,148.5,157.1,NA,148.89,131,120.1,123.7,136.8,142.1,121.1,111.1,139.1,NA,122.37,0,0,0,2.99995910159474,139.458446969697,138.025306799706,79.107600161063,15.4005827098262,9.6826,4.35092496879217
"MARKINGRAM","Mark Ingram","RB","NO",110,137.71028189905,137.74,169,112.5,109,NA,129.97,131.2,124.6,130.4,158.2,105.2,160,137.6,134.1,NA,116.1,0,0,0,143.968471647664,137.611318181818,137.71028189905,108.188413529293,19.3080332453152,15.8478,5.46091720420114
"SAMMYWATKINS","Sammy Watkins","WR","BUF",111,137.095356000725,NA,127.7,134.5,124.5,NA,132.84,151.9,124.6,133.3,129.6,135.3,127,144.9,139.1,NA,127.74,0,0,0,3.57686669377283,135.492122044622,137.095356000725,101.131044896316,8.10655448640331,10.4565,3.66497880162245
"TERRANCEWEST","Terrance West","RB","CLE",112,137.025945679956,NA,191.5,164.9,118.9,NA,157.38,116.7,133.4,115.4,115,117.5,131,70.6,130.9,NA,84.9,0,0,0,134.600023856736,132.912461538462,137.025945679956,122.7929132273,31.7345743670277,12.1413,6.36004637000427
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",113,136.868426765454,111.76,150.5,145.9,142.9,NA,141.73,130.6,120.1,128.5,140.5,142.9,141.9,108.2,138.7,NA,131.67,0,0,0,2.00001247117909,137.364458874459,136.868426765454,86.0777733038051,12.8885399304367,8.0913,3.90503140698269
"JEREMYHILL","Jeremy Hill","RB","CIN",114,136.489682113238,NA,172.7,119.9,121.2,NA,138.7,165.7,136.4,116.3,175.2,110.3,129.5,107.8,83.1,NA,107.17,0,0,0,148.450014603632,134.961068598069,136.489682113238,103.527209583249,27.7245557639377,14.6065,6.21311925692548
"JASONWITTEN","Jason Witten","TE","DAL",115,136.169578495246,140.74,144.8,144.9,138.6,138.6,139.43,142.8,124,121.8,141,135.1,130,124.1,136.8,NA,120.3,0,0,0,0,137.562439102564,136.169578495246,73.1408999396014,8.56695383991522,7.7826,3.41203921901351
"DARRENMCFADDEN","Darren McFadden","RB","OAK",116,134.947583619984,170.21,139.9,100.7,105.6,NA,120.98,162.8,150.4,132.6,121.2,123.6,129,119.5,125.7,NA,107.7,0,0,0,137.249987447654,136.915172077922,134.947583619984,131.261540531812,20.5444239781359,14.2152,5.40775529673014
"VERNONDAVIS","Vernon Davis","TE","SF",117,130.36831449722,70.44,137.8,147.6,160.7,160.7,142.34,162.5,125.9,118.5,128.5,133.3,119.5,80.4,132.9,NA,102.1,0,0,0,0,130.464358974359,130.36831449722,67.5777934366821,27.363916595191,9.8739,5.64081291115272
"GREGOLSEN","Greg Olsen","TE","CAR",118,130.349635086058,158.14,120.9,129.1,128.2,128.2,126.36,128.9,131.6,113.4,141.7,140.9,136.8,100,124.1,NA,121.1,0,0,0,0,131.408314102564,130.349635086058,89.1427118985303,13.261675538756,19.4434,5.22567183765987
"ANDREWILLIAMS","Andre Williams","RB","NYG",119,129.929941701905,NA,189.2,147.1,84.4,NA,135.61,140.3,92.2,125.7,117.4,98.3,128.8,132.3,125,NA,74.52,0,0,0,134.000069346202,125.395712620713,129.929941701905,126.524300382525,30.2464846018381,17.3891,6.79449886467065
"RUEBENRANDLE","Rueben Randle","WR","NYG",120,128.929253166953,109.68,132.8,140.2,106.1,NA,125.9,118.8,119.9,129,142.2,135.6,110.8,107.7,135.8,NA,134,0,0,0,0,126.786547619048,128.929253166953,96.6157942419972,12.6237181266321,10.2616609159389,4.12188097068457
"CECILSHORTS","Cecil Shorts","WR","JAC",121,126.876794535349,200.39,NA,107.8,130.8,NA,115.14,151.3,119.4,112.6,128.6,131.5,124,132.7,120.2,NA,118.8,0,0,0,0,133.217898767899,126.876794535349,119.679041675055,23.8153297430296,16.9391,6.06191384404956
"DWAYNEBOWE","Dwayne Bowe","WR","KC",122,126.708785495378,135.19,122.2,120.1,114.7,NA,122.67,133,138.2,115.8,119.9,134.6,96.9,122.6,128.3,NA,122,0,0,0,0,127.037869047619,126.708785495378,106.393748741695,10.6081205676605,11.2978,4.02512431833588
"SHONNGREENE","Shonn Greene","RB","TEN",123,125.697886253373,187.41,148.3,117.3,115.2,NA,124.46,97.1,114.7,90.7,112.6,99.4,150.6,147.7,109.7,NA,115.85,0,0,0,136.499991144796,127.233399350649,125.697886253373,114.15,26.2038763175591,12.95,5.86496784628174
"BRANDINCOOKS","Brandin Cooks","WR","NO",124,124.500145438581,NA,131.9,138.1,103,NA,124,120.5,107.5,135.1,140.7,122.2,105,17.7,146.4,NA,121.09,0,0,0,8.5,120.835009157509,124.500145438581,86.6385141936783,32.6751002195705,12.7239,6.52550305827237
"MATTCASSEL","Matt Cassel","QB","MIN",125,124.147164487003,2.1,48.76,145.84,164.62,NA,120.724,103,153.1,83.54,77.8,65.04,74.5,257.8,165.92,NA,144.74,197,117.2,77.1,17,126.922329437229,124.147164487003,182.3,63.5817443652459,26.7,11.3792889738178
"BRIANHARTLINE","Brian Hartline","WR","MIA",126,124.033882903671,152.41,109.2,120.4,102.4,NA,115,130,134.2,119.4,125.6,128.3,117,117.1,127.8,NA,117.5,0,0,0,0,125.320630952381,124.033882903671,132.575589459085,12.0720450164469,13.5456739006123,4.4339952429031
"ANQUANBOLDIN","Anquan Boldin","WR","SF",127,123.829589045217,126.76,117.9,113.6,136.3,NA,119.55,115,114.5,120.2,129.7,119.5,124.5,122.5,124.7,NA,106.98,0,0,0,1.5,125.056051948052,123.829589045217,118.663086370042,7.41588394025855,12.3565,3.8061715881405
"DARRENSPROLES","Darren Sproles","RB","PHI",128,123.773195726873,93.86,145,120.5,124,NA,127.61,127.5,118.8,129.8,135.2,123.6,97,146.1,132,NA,91.7,0,0,0,58.9,127.043151515152,123.773195726873,98.7487416951882,17.2293442025038,8.9326,4.46016482641549
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",129,122.867823795563,NA,140.4,144.9,102.5,NA,128.77,169.4,119.4,107.4,127.3,118.1,117.8,98.8,123.8,NA,119.5,0,0,0,0,125.575745920746,122.867823795563,96.3916045902959,18.8972852479818,12.0652,4.99050585429646
"DENNISPITTA","Dennis Pitta","TE","BAL",130,122.454249050191,12.17,141.8,134,142.6,142.6,134.68,146.5,117.1,114.1,117,109.2,111.8,89.7,129.2,NA,102.2,0,0,0,0,119.942692307692,122.454249050191,92.52286088182,33.3694147814603,13.6217,6.70042777161813
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",131,121.858826721013,107.89,111.8,112.2,133.8,NA,116.66,124.4,116.5,127.2,132.4,122.9,127,103.4,137.8,NA,117.5,0,0,0,0,123.11563961039,121.858826721013,110.835373464868,10.2290432506748,10.0652,3.8458375503271
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",132,121.014498971319,NA,172.1,147,73.4,NA,128.69,116.7,97.4,110.4,128,112.6,159.7,NA,111.6,NA,81.6,0,0,0,107.5,121.448055944056,121.014498971319,122.788977249849,29.4559940265289,14.4565,6.3797512174055
"JORDANREED","Jordan Reed","TE","WAS",133,120.544969881745,87.22,131.5,128.3,117.1,117.1,128.18,157.3,134.1,123.8,114.8,115.1,115.3,86.4,130.4,NA,102.6,0,0,0,0,123.715070512821,120.544969881745,91.2718945037246,18.0657228711486,18.2108,5.59587703320709
"CARLOSHYDE","Carlos Hyde","RB","SF",134,120.538275065062,NA,172.8,140.5,104.1,NA,132.45,104.2,94.2,106.2,126.3,95.2,10.5,113.2,124,NA,86.68,0,0,0,114,111.850784881785,120.538275065062,105.877018320918,37.4342787171988,13.2326,7.08745681938448
"MIKEEVANS","Mike Evans","WR","TB",135,120.530010030574,NA,123.3,133.6,113.2,NA,120.87,109.4,111.8,116.4,128,123.5,109.4,113.4,125.6,NA,118.9,0,0,0,0,121.60188977689,120.530010030574,101.669277229716,7.57119744619243,11.8739,3.76817592479872
"CHRISIVORY","Chris Ivory","RB","NYJ",136,120.096131552215,115.6,153.4,105.6,116.4,NA,123.46,124.2,121.4,106.5,138.5,119.9,88.5,122.2,118.5,NA,88.36,0,0,0,145.035153228853,122.010913419913,120.096131552215,NA,17.1226612905334,NA,5.33593738217647
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",137,119.714199489338,105.3,123,131.9,116.8,116.8,124.73,151.9,124.5,114.5,131,109.9,116.2,83.5,114.2,NA,99.5,0,0,0,0,121.259490384615,119.714199489338,79.9883631971009,15.6149013994417,9.9326,4.40185853950296
"RILEYCOOPER","Riley Cooper","WR","PHI",138,117.385212676511,126.75,113.9,126.6,121.6,NA,117.07,121.4,NA,110.8,109.9,117.7,120.4,87.2,138.7,NA,99.9,0,0,0,0,119.329898851149,117.385212676511,111.350835514395,12.8557878315267,11.4913,4.28524850272113
"GREGJENNINGS","Greg Jennings","WR","MIN",139,117.165107386238,90.11,97.3,108.9,112.4,NA,105.92,146.9,110.9,104,130,116.5,136.5,138.8,117.7,NA,119.2,0,0,0,0,119.724048701299,117.165107386238,134.483838676919,16.2915743915021,12.1621940479237,4.72520566687242
"DOUGBALDWIN","Doug Baldwin","WR","SEA",140,117.147044412977,136.64,106.2,128.7,94.8,NA,110.39,130.7,105.1,112.1,119.1,104.2,112,105.7,123.4,NA,102.9,0,0,0,1.5,116.916735930736,117.147044412977,138.6,12.2103628524713,20.9,5.27859333625612
"JUSTINHUNTER","Justin Hunter","WR","TEN",141,114.575,NA,130,132.8,104.8,NA,118.56,97.4,93.8,90.4,113.2,116.1,116.1,86.2,127.3,NA,118.79,0,0,0,0,114.195960705961,114.575,97.6402758204147,15.3699001548231,10.0739,4.39183026765821
"TAVONAUSTIN","Tavon Austin","WR","STL",142,113.291579227947,34.29,84.1,64.8,100.3,NA,102.25,80.9,132.1,123.8,107.3,120.3,121.5,113.1,127.9,NA,90.05,0,0,0,10.9999433705332,111.253994588745,113.291579227947,141.4,27.3897822550312,23.8,7.21511270860761
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",143,111.747193903156,117.15,114.9,96.3,76.8,NA,103.42,141.4,126.5,84.1,120.7,87.4,131,158,100.8,NA,79.9,0,0,0,119.3,113.944808441558,111.747193903156,137.2,24.3343522956407,21.1,6.5864950639661
"KHIRYROBINSON","Khiry Robinson","RB","NO",144,110.579408428758,NA,NA,NA,134.7,NA,124.34,83.4,133.9,109.4,110.2,102.7,70.5,23.1,118.6,NA,62.32,0,0,0,120.000060937998,105.305,110.579408428758,142.740659340659,34.5037655915988,12.8830318340896,6.73732807352899
"KENNYSTILLS","Kenny Stills","WR","NO",145,110.109959474374,113.28,108.5,107.7,90.1,NA,106.24,102.8,115.3,100.7,113.2,114.4,111.2,119.5,113.9,NA,105.4,0,0,0,2,110.616872294372,110.109959474374,136.2,7.49330675695625,21.3,4.82365182154379
"ZACHERTZ","Zach Ertz","TE","PHI",146,110.077553816494,84.74,123,131,98.6,NA,116.66,115,106.7,115.8,118.7,94.3,119.8,80.9,112.1,NA,100,0,0,0,0,110.013547619048,110.077553816494,96.6787598147775,14.7401773588864,18.5869,5.28576020914118
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",147,109.475085604773,132.64,116.5,109.2,116.1,NA,113.29,95.7,114.8,105,106.1,100.7,111,87.3,111.9,NA,102.7,0,0,0,0,111.44980952381,109.475085604773,132.659581792681,10.7778279988886,9.2326,3.81005853789625
"RODSTREATER","Rod Streater","WR","OAK",148,109.308642471296,136.42,113.3,111.1,90.6,NA,103.85,132.5,94.9,119.3,106,85.6,123.8,92.9,109.5,NA,93.89,0,0,0,1.5,110.42012987013,109.308642471296,157,15.8101334870747,23.7,5.97620455329963
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",149,109.151882423857,69.83,127.6,113.7,102,NA,114.85,112.4,113.3,90.6,104.6,109.9,117,90.2,109.1,NA,111.5,0,0,0,0,109.599689393939,109.151882423857,136.448439702033,14.376920454612,13.0152,4.61848407334513
"STEVESMITH","Steve Smith","WR","BAL",150,108.906478744646,106.77,100.1,107.6,108.8,NA,105.57,103.1,107.5,104.6,106,108.2,122,118.3,112.1,NA,90.6,0,0,0,0,110.153321428571,108.906478744646,132.591272397826,7.46209895934923,12.8739,3.86945958798439
"HAKEEMNICKS","Hakeem Nicks","WR","IND",151,108.33479320301,124.46,117.1,118.3,109.5,NA,109.24,67.1,86.6,109.2,85.8,108.3,112.5,93.1,125.5,NA,99.3,0,0,0,0,107.27869047619,108.33479320301,123.037205556674,16.5525186158322,12.4326,4.78338507832912
"JAMESJONES","James Jones","WR","OAK",152,108.148987684942,28.13,97.6,100.7,111.7,NA,105.63,166.2,119,100.8,118.2,114,117,132.2,111.1,NA,88.6,0,0,0,0,108.672498917749,108.148987684942,141.9,29.4991668349471,24.3,7.49516523857784
"MARKUSWHEATON","Markus Wheaton","WR","PIT",153,107.525253981435,56.72,97.6,102.1,102.6,NA,103.18,117.1,113.6,111.1,127.6,108,113.9,97.8,123.5,NA,111.71,0,0,0,2,106.972738095238,107.525253981435,124.695178175961,16.8235066610272,10.4326,4.58641442799855
"DANNYAMENDOLA","Danny Amendola","WR","NE",154,105.767376189394,114.61,91.3,86,113.7,NA,96.89,124.5,107.8,104.7,75.3,104.3,113.2,136.1,120.7,NA,36.27,0,0,0,0,104.47850974026,105.767376189394,130.844845983491,24.6759662513864,16.0739,6.05551707314093
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",155,104.357794090444,65.2,112.2,98,65.5,NA,92.44,119.6,90.4,105,122.6,83.1,132,143.5,104.3,NA,90.3,0,0,0,99.374101968749,103.926880952381,104.357794090444,137.072303809087,23.0320501489975,11.3913,5.3528058696566
"CHARLESCLAY","Charles Clay","TE","MIA",156,104.299675478924,120.85,91.7,110.2,109.5,NA,103.89,117.8,113.1,96.6,109.9,96.6,93.6,84.3,110.9,NA,94.29,0,0,0,2.5,108.102130952381,104.299675478924,133.00088282504,10.9512578684414,15.387637732871,4.52303959853588
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",157,103.333290626465,42.87,168.5,103.7,86.4,NA,114.54,135.1,87,87.7,97.3,88.6,100.4,89.8,102.6,NA,66.57,0,0,0,110.018757967888,100.416234848485,103.333290626465,138.3,29.3840392872587,22.7,7.30240024089484
"KNILEDAVIS","Knile Davis","RB","KC",158,102.670268196395,94.02,105,99.2,87.5,NA,95.96,103.5,89,88.9,120,79.7,49.6,92.3,100.8,NA,64.8,0,0,0,94.25,99.8095779220779,102.670268196395,142.75,17.4084496346262,10.3,4.63346361253429
"BLAKEBORTLES","Blake Bortles","QB","JAC",159,102.474387561008,NA,56.66,161.76,85.9,NA,95.398,59.1,75.46,69.2,148.5,105.22,122.5,NA,57.96,NA,55.54,210.5,118.5,88,20.4999421506858,104.467465201465,102.474387561008,224.3,36.6997017620613,29.5,8.84535309488545
"ANTONIOGATES","Antonio Gates","TE","SD",160,101.430261674306,88.77,109.1,120.6,95.2,NA,107.51,100.3,100.8,93,112.4,94.8,106.1,76.2,96,NA,84.3,0,0,0,0,101.288654761905,101.430261674306,152.5,11.7456785600137,12.6,4.29267620097087
"HARRYDOUGLAS","Harry Douglas","WR","ATL",161,101.334700012188,76.62,103.8,129,88.9,NA,107.44,98.9,102.1,98,97.5,95.1,108.3,97.2,103.4,NA,94.3,0,0,0,0,103.194619047619,101.334700012188,162.4,11.5733965495142,24.2,5.58346933273383
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",162,100.995962150173,NA,97.3,93.7,98.6,NA,99.48,91,98.5,91.7,113.8,96.1,82,91.8,112.5,NA,88.79,0,0,0,3.5,93.6209393939394,100.995962150173,150.5,8.78563644207451,10.6,3.7531660153694
"LADARIUSGREEN","Ladarius Green","TE","SD",163,100.769739147638,NA,106.1,119.5,90,NA,105.32,117.1,98.2,104,97.6,95.8,82.5,69.8,104,NA,86.8,0,0,0,0,93.3846904761905,100.769739147638,134.61483880687,13.6859212706212,11.6326,4.38920125745878
"HEATHMILLER","Heath Miller","TE","PIT",164,100.642476008243,75.65,115.7,114.5,87.4,NA,107.54,105.5,111,90.3,109,91.3,89.6,88,95.8,NA,97.6,0,0,0,0,100.349845238095,100.642476008243,144.2,12.1244610846588,10.7,4.11841842510051
"MARQISELEE","Marqise Lee","WR","JAC",165,100.600341484598,NA,99.2,103,94.4,NA,96.83,114.4,89.3,97.2,123.2,93.6,95.6,95,98.4,NA,95.7,0,0,0,2.00001824003182,101.104510489511,100.600341484598,153.6,9.23765524140051,25.9,5.52768902853062
"KENNYBRITT","Kenny Britt","WR","STL",166,100.197499358498,74.04,96.6,100,83.9,NA,94.58,103.8,94.1,99,111.6,88.9,108.5,118.4,115,NA,114.8,0,0,0,0,104.362153679654,100.197499358498,140.781553730322,12.8188485022282,17.3520279571788,4.94271435076674
"DELANIEWALKER","Delanie Walker","TE","TEN",167,98.0254304959974,63.14,97.1,107.2,100.8,NA,101.41,111.1,105.8,96.6,91.1,96.8,100.6,76.2,100.8,NA,97.4,0,0,0,0,98.4519761904762,98.0254304959974,153.9,12.5443751459448,15.7,4.72718487014564
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","CAR",168,97.2680572545791,84.19,93,95.3,99.7,NA,90.91,107.8,81.4,91.7,90.9,84.1,111.5,110.6,106.5,NA,90,0,0,0,0,97.4674426406926,97.2680572545791,169.8,10.0911556314439,21.5,5.12163423604117
"DWAYNEALLEN","Dwayne Allen","TE","IND",169,97.2597780991309,116.18,95.1,108.2,66.1,NA,94.67,109.7,102.3,94.8,105.2,83.7,97.2,53,100.2,NA,68.7,0,0,0,1,94.9535952380952,97.2597780991309,156.3,18.3127343701013,18.3,5.63213030280538
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",170,96.6617805815597,NA,111.8,116.3,76.5,NA,100.55,97.1,87.1,103.9,99.1,99.1,92.2,36.9,107.7,NA,82.5,0,0,0,0,95.0534132534133,96.6617805815597,130.013619891282,20.2985773784702,17.6804,5.77273886259591
"MALCOMFLOYD","Malcom Floyd","WR","SD",171,95.6102055996581,98.65,91.4,88,94.6,NA,91.28,108.9,95.7,96.2,92.2,81.9,83.5,130.6,108.4,NA,91.2,0,0,0,0,99.9245833333333,95.6102055996581,161,12.4691116605954,26.6,5.94926861533189
"ODELLBECKHAM","Odell Beckham","WR","NYG",172,92.7815388951113,NA,85,95.8,92.1,NA,90.14,55.3,83.2,88.3,98.6,98.7,92.7,95.1,89.9,NA,77.7,0,0,0,1,91.0804978354978,92.7815388951113,169.3,11.5200391737226,22.2,5.35211301462471
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",173,92.7602991852891,116.82,127.4,88.2,66.5,NA,99.4,104.1,113.1,58.7,80.8,72.8,81.6,104.4,84.2,NA,72.7,0,0,0,94.7541259486063,93.6889610389611,92.7602991852891,167.2,20.4885595522836,25.3,6.65275028795282
"ROBERTWOODS","Robert Woods","WR","BUF",174,92.209551271036,65.99,87.1,92.7,82,NA,91.9,90.1,104.8,99,95.5,90.4,93,81.9,117.7,NA,66.84,0,0,0,1.99998802902382,92.8332954545455,92.209551271036,163.2,13.4977317793329,22.3,5.57306422261924
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",175,91.7148028274225,78.35,127.3,100.2,102.5,NA,103.485,47.4,87.6,91.6,72.2,61.5,68.9,NA,59.8,NA,84.8,0,0,0,43,90.5661431901432,91.7148028274225,175.3,21.9053100926787,19.6,6.15970404333699
"MIKEWILLIAMS","Mike Williams","WR","BUF",176,91.1526397179011,109.32,79.1,87.8,98.6,NA,83.17,101.3,69.9,84.5,109.6,81.4,76,92.1,104,NA,95.2,0,0,0,0,92.2363528138528,91.1526397179011,164.3,12.5599262657946,22.4,5.48492720785089
"MILESAUSTIN","Miles Austin","WR","CLE",177,90.3963367681179,52.82,81.9,85.4,74.4,NA,84.09,142,98.1,92.1,83.4,99.2,110,96.1,107.6,NA,79,0,0,0,0,93.3478225108225,90.3963367681179,166.5,20.5106076683037,18.4,5.87642409452959
"NATEWASHINGTON","Nate Washington","WR","TEN",178,90.1217917777571,92.67,92.7,84.4,79.8,NA,83.63,124.2,75.7,74.2,80,65.4,80,130.4,96.3,NA,98.4,0,0,0,0,93.0050357142857,90.1217917777571,185.5,18.3164282832365,17.5,5.54224207315056
"LANCEDUNBAR","Lance Dunbar","RB","DAL",179,89.6702795391955,-0.6,101.9,94.6,61.6,NA,95.19,92.1,119.6,98,93.6,65,76.3,77.9,102.7,NA,87.4,0,0,0,71.3499615112923,87.6067489177489,89.6702795391955,148.75,28.6203168154265,10.9,5.88980609098194
"MARVINJONES","Marvin Jones","WR","CIN",180,89.167934828279,137.82,89.8,102.3,86.5,NA,93.67,105.4,82.6,65.9,66.4,60.9,85,66.2,81.2,NA,96.91,0,0,0,4.50002416227297,92.2234545454546,89.167934828279,153.3,20.278913912006,35.9,7.82673249035515
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",181,88.8450833429873,115.3,85.6,82.8,86.7,NA,81.99,89,72.3,78.5,95.2,50.9,76,88.7,78.4,NA,82.97,0,0,0,3.49997782885785,87.0031883116883,88.8450833429873,188,13.9146938699529,13,4.56776553709362
"JAMESSTARKS","James Starks","RB","GB",182,88.6749628549979,73.78,115.6,85.5,85.8,NA,91.31,103,75.1,70.9,84.2,59.8,82,81.7,96.3,NA,54.18,0,0,0,82.5,86.3235995670996,88.6749628549979,163.9,16.1460041156039,28,6.49706622336708
"JAMESWHITE","James White","RB","NE",183,88.0747871434981,NA,103.5,71,53.3,NA,77.55,81.3,72.7,73.5,124,61.3,101.3,NA,94.5,NA,65.59,0,0,0,87.5,84.7306666666667,88.0747871434981,150.6,20.3934770468551,21.3,6.19127085105209
