"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"DARRENMCFADDEN","Darren McFadden","RB","DAL",98.6644951140065,12.2154465320054,1,11.8608,94
"HOUSTONTEXANS","Houston ","DEF","HOU",102.449511400651,7.83947765423242,1,8.8956,102
"DANNYWOODHEAD","Danny Woodhead","RB","SD",103.00325732899,11.8860324386614,1,10.3782,100
"EDDIEROYAL","Eddie Royal","WR","CHI",103.410423452769,6.82562612822618,1,4.4478,105
"SAMBRADFORD","Sam Bradford","QB","PHI",103.697068403909,11.2990871517405,1,14.826,104
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",105.460750853242,16.4436354255873,0.954397394136808,10.3782,108
"DONTEMONCRIEF","Donte Moncrief","WR","IND",106,0,0.00651465798045603,0,106
"DEVINFUNCHESS","Devin Funchess","WR","CAR",107.00325732899,11.5083085562442,1,8.8956,108
"DAVIDCOBB","David Cobb","RB","TEN",107.524429967427,15.1431693412204,1,19.2738,102
"PHILIPRIVERS","Philip Rivers","QB","SD",108.166123778502,10.7540124275462,1,7.413,110
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",109,0,0.283387622149837,0,109
"BRANDONLAFELL","Brandon LaFell","WR","NE",109.068403908795,13.5426659984705,1,11.8608,105
"CAMNEWTON","Cam Newton","QB","CAR",109.635179153094,9.08765233982345,1,7.413,114
"BUFFALOBILLS","Buffalo ","DEF","BUF",109.882736156352,10.3393054376697,1,11.8608,110
"LARRYDONNELL","Larry Donnell","TE","NYG",110,0,0.0456026058631922,0,110
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",110.14006514658,12.9431862103884,1,10.3782,112
"MARQUESCOLSTON","Marques Colston","WR","NO",111.273615635179,14.1193577182057,1,19.2738,109
"GREENBAYPACKERS","GreenBay ","DEF","GB",112,0,0.0456026058631922,0,112
"TORREYSMITH","Torrey Smith","WR","SF",112.327272727273,7.77198938573891,0.716612377850163,6.6717,116.5
"BRANDONCOLEMAN","Brandon Coleman","WR","NO",113.786516853933,5.21682572877145,0.289902280130293,5.21682572877145,113
"BRIANQUICK","Brian Quick","WR","STL",114.085972850679,17.421951476623,0.719869706840391,16.3086,112
"BISHOPSANKEY","Bishop Sankey","RB","TEN",114.801302931596,10.911539655027,1,2.9652,111
"MIAMIDOLPHINS","Miami ","DEF","MIA",115.482084690554,11.1473569460071,1,16.3086,117
"TYLEREIFERT","Tyler Eifert","TE","CIN",116.166051660517,18.7005176869595,0.882736156351791,16.3086,121
"DELANIEWALKER","Delanie Walker","TE","TEN",116.640677966102,16.08458846018,0.960912052117264,14.826,119
"BRESHADPERRIMAN","Breshad Perriman","WR","BAL",117.581818181818,9.57582746111086,0.716612377850163,6.6717,115.5
"MARKUSWHEATON","Markus Wheaton","WR","PIT",118.641975308642,15.039596751981,0.791530944625407,23.7216,120
"STLOUISRAMS","St.Louis ","DEF","STL",119.348534201954,6.45185964993458,1,7.413,122
