"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","pointsLo","pointsHi","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg2029","fg3039","fg4049","fg50","xp","points"
"AARONDOBSON","WR","NE","average","Aaron Dobson",1,2015,151,391,4.1,56.02,0,0,0,0,0,0,0,0,0,3.6,5.7,111.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.412
"AARONDOBSON","WR","NE","averageRobust","Aaron Dobson",1,2015,185,486,4.1,56.02,0,0,0,0,0,0,0,0,0,3.6,5.7,49.85,0.30005787037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50534722222222
"AARONDOBSON","WR","NE","averageWeighted","Aaron Dobson",1,2015,151,391,4.1,56.02,0,0,0,0,0,0,0,0,0,3.6,5.7,111.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.412
"AARONDOBSON","WR","NE","cbs","Aaron Dobson",1,2015,131,355,4.1,56.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5.7,47,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2
"AARONDOBSON","WR","NE","fox","Aaron Dobson",1,2015,143,323,4.1,56.02,NA,NA,NA,NA,NA,NA,0,0,0,3,5.7,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1
"AARONDOBSON","WR","NE","fp","Aaron Dobson",1,2015,177,473,4.1,56.02,NA,NA,NA,NA,NA,NA,0,0,0,4.2,5.7,52.7,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31
"AARONDOBSON","WR","NE","nfl","Aaron Dobson",1,2015,105,259,4.1,56.02,NA,NA,NA,NA,NA,NA,0,NA,NA,3.6,5.7,373,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.02
"AARONDOBSON","WR","NE","yahoo","Aaron Dobson",1,2015,142,388,4.1,56.02,NA,NA,NA,0,0,0,0,0,0,3.7,5.7,48.9,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43
"AARONMURRAY","QB","KC","average","Aaron Murray",2,2015,85,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONMURRAY","QB","KC","averageRobust","Aaron Murray",2,2015,78,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONMURRAY","QB","KC","averageWeighted","Aaron Murray",2,2015,85,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONMURRAY","QB","KC","fox","Aaron Murray",2,2015,35,335,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AARONMURRAY","QB","KC","nfl","Aaron Murray",2,2015,80,489,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AARONMURRAY","QB","KC","yahoo","Aaron Murray",2,2015,74,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AARONPETTREY","K","FA","average","Aaron Pettrey",3,2015,1,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONPETTREY","K","FA","averageRobust","Aaron Pettrey",3,2015,1,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONPETTREY","K","FA","averageWeighted","Aaron Pettrey",3,2015,1,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARONPETTREY","K","FA","espn","Aaron Pettrey",3,2015,1,366,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AARONRIPKOWSKI","RB","GB","average","Aaron Ripkowski",4,2015,197,648,0.88,0.88,0,0,0,0,0,0,0.7,3.3,0,0.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
"AARONRIPKOWSKI","RB","GB","averageRobust","Aaron Ripkowski",4,2015,197,638,0.88,0.88,0,0,0,0,0,0,0.7,3.3,0,0.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
"AARONRIPKOWSKI","RB","GB","averageWeighted","Aaron Ripkowski",4,2015,197,648,0.88,0.88,0,0,0,0,0,0,0.7,3.3,0,0.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
"AARONRIPKOWSKI","RB","GB","cbs","Aaron Ripkowski",4,2015,142,473,0.88,0.88,NA,NA,NA,NA,NA,NA,0.7,3.3,0,0.4,NA,3.3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88
"AARONRIPKOWSKI","RB","GB","fp","Aaron Ripkowski",4,2015,186,590,0.88,0.88,NA,NA,NA,NA,NA,NA,0.7,3.3,0,0.4,NA,3.3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88
"AARONRODGERS","QB","GB","average","Aaron Rodgers",5,2015,2,2,405.366666666667,476.6945,534.6,351.625,182.975,4382.96666666667,34.55,8.98333333333333,48.46,239.566666666667,2.1,0,0,0,0,0,0.633333333333333,3.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.7715
"AARONRODGERS","QB","GB","averageRobust","Aaron Rodgers",5,2015,2,2,405.366666666667,476.6945,534.6,351.625,185,4364.9,34.35,8.90002693256897,49.2,246.7,1.99994138717651,0,0,0,0,0,0.9,3.5198053853175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.9086513694
"AARONRODGERS","QB","GB","averageWeighted","Aaron Rodgers",5,2015,2,2,405.366666666667,476.6945,534.6,351.625,182.975,4382.96666666667,34.55,8.98333333333333,48.46,239.566666666667,2.1,0,0,0,0,0,0.633333333333333,3.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.7715
"AARONRODGERS","QB","GB","cbs","Aaron Rodgers",5,2015,3,3,405.366666666667,476.6945,524,341,183,4250,33.4,11.4,43.5,248,1.7,NA,0,NA,NA,0,0.633333333333333,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.366666666667
"AARONRODGERS","QB","GB","espn","Aaron Rodgers",5,2015,1,1,405.366666666667,476.6945,538,347,191,4317,35,8,50,256,2,0,0,0,0,0,0.633333333333333,3.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.671666666667
"AARONRODGERS","QB","GB","fox","Aaron Rodgers",5,2015,2,2,405.366666666667,476.6945,527,362,165,4369,32,10,49,191,2,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.86
"AARONRODGERS","QB","GB","fp","Aaron Rodgers",5,2015,1,1,405.366666666667,476.6945,549.4,356.5,192.9,4412.8,35.3,8.7,49.2,245.4,2,NA,0,NA,NA,0,0.633333333333333,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.808666666667
"AARONRODGERS","QB","GB","nfl","Aaron Rodgers",5,2015,1,1,405.366666666667,476.6945,534.6,351.625,182.975,4601,38,8,48.46,238,3,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.6945
"AARONRODGERS","QB","GB","yahoo","Aaron Rodgers",5,2015,1,1,405.366666666667,476.6945,534.6,351.625,182.975,4348,33.6,7.8,50.6,259,1.9,0,0,0,0,0,0.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.8025
"ABOUTOURE","RB","IND","average","Abou Toure",6,2015,205,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABOUTOURE","RB","IND","averageRobust","Abou Toure",6,2015,205,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABOUTOURE","RB","IND","averageWeighted","Abou Toure",6,2015,205,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABOUTOURE","RB","IND","yahoo","Abou Toure",6,2015,147,489,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ACESAND","WR","ers","average","Ace Sand",7,2015,121,293,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESAND","WR","ers","averageRobust","Ace Sand",7,2015,120,293,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESAND","WR","ers","averageWeighted","Ace Sand",7,2015,121,293,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESAND","WR","ers","fp","Ace Sand",7,2015,110,280,38.2,38.2,NA,NA,NA,NA,NA,NA,0,0,0,31,NA,320,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2
"ACESANDERS","WR","JAC","average","Ace Sanders",8,2015,122,294,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESANDERS","WR","JAC","averageRobust","Ace Sanders",8,2015,121,294,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESANDERS","WR","JAC","averageWeighted","Ace Sanders",8,2015,122,294,38.2,38.2,0,0,0,0,0,0,0,0,0,31,0,320,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
"ACESANDERS","WR","JAC","cbs","Ace Sanders",8,2015,116,293,38.2,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,320,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2
"ADAMTHIELEN","WR","MIN","average","Adam Thielen",9,2015,199,529,5.6,6.51,0,0,0,0,0,0,0,0,0,2.55,0,40.45,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055
"ADAMTHIELEN","WR","MIN","averageRobust","Adam Thielen",9,2015,196,516,5.6,6.51,0,0,0,0,0,0,0,0,0,2.55,0,40.45,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055
"ADAMTHIELEN","WR","MIN","averageWeighted","Adam Thielen",9,2015,199,529,5.6,6.51,0,0,0,0,0,0,0,0,0,2.55,0,40.45,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055
"ADAMTHIELEN","WR","MIN","cbs","Adam Thielen",9,2015,133,370,5.6,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,34.8,0.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6
"ADAMTHIELEN","WR","MIN","fp","Adam Thielen",9,2015,186,489,5.6,6.51,NA,NA,NA,NA,NA,NA,0,0,0,3.5,NA,46.1,0.2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51
"ADAMVINATIERI","K","IND","average","Adam Vinatieri",10,2015,2,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6333333333333,33,6.3,6.6,8,2.9,42.7,0
"ADAMVINATIERI","K","IND","averageRobust","Adam Vinatieri",10,2015,2,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,33,6.3,6.6,8,2.9,42.7,0
"ADAMVINATIERI","K","IND","averageWeighted","Adam Vinatieri",10,2015,2,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6333333333333,33,6.3,6.6,8,2.9,42.7,0
"ADAMVINATIERI","K","IND","cbs","Adam Vinatieri",10,2015,1,496,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,33,6.3,6.6,8,2.9,40.8,NA
"ADAMVINATIERI","K","IND","espn","Adam Vinatieri",10,2015,2,367,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6333333333333,33,6.3,6.6,8,2.9,42.7,0
"ADAMVINATIERI","K","IND","fp","Adam Vinatieri",10,2015,1,621,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,33,6.3,6.6,8,2.9,44.6,NA
"ADAMVINATIERI","K","IND","yahoo","Adam Vinatieri",10,2015,1,490,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5,33,6.3,6.6,8,2.9,42.7,0
"ADIKUNALIC","K","FA","average","Adi Kunalic",11,2015,3,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIKUNALIC","K","FA","averageRobust","Adi Kunalic",11,2015,3,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIKUNALIC","K","FA","averageWeighted","Adi Kunalic",11,2015,3,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIKUNALIC","K","FA","espn","Adi Kunalic",11,2015,3,368,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ADRIANPETERSON","RB","MIN","average","Adrian Peterson",12,2015,3,26,282.693333333333,309.348,0,0,0,0,0,0,284.74,1322.45,10,44,63.2,316.3,1.61666666666667,0,0.766666666666667,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.676333333333
"ADRIANPETERSON","RB","MIN","averageRobust","Adrian Peterson",12,2015,3,25,282.693333333333,309.348,0,0,0,0,0,0,283.7,1324,9.8,43.7,63.2,319.5,1.60004149405266,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.830248964316
"ADRIANPETERSON","RB","MIN","averageWeighted","Adrian Peterson",12,2015,3,26,282.693333333333,309.348,0,0,0,0,0,0,284.74,1322.45,10,44,63.2,316.3,1.61666666666667,0,0.766666666666667,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.676333333333
"ADRIANPETERSON","RB","MIN","cbs","Adrian Peterson",12,2015,6,27,282.693333333333,309.348,NA,NA,NA,NA,NA,NA,297,1407,7.8,37.3,63.2,259,1.2,0,0.766666666666667,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.693333333333
"ADRIANPETERSON","RB","MIN","espn","Adrian Peterson",12,2015,3,29,282.693333333333,309.348,0,0,0,0,0,0,264,1231,9,47,63.2,394,2,0,0.766666666666667,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.053333333333
"ADRIANPETERSON","RB","MIN","fox","Adrian Peterson",12,2015,8,36,282.693333333333,309.348,NA,NA,NA,NA,NA,NA,296,1287,11,42,63.2,276,1,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.9
"ADRIANPETERSON","RB","MIN","fp","Adrian Peterson",12,2015,2,22,282.693333333333,309.348,NA,NA,NA,NA,NA,NA,283.7,1325.7,9.8,43.7,63.2,329.8,1.5,0,0.766666666666667,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.163333333333
"ADRIANPETERSON","RB","MIN","nfl","Adrian Peterson",12,2015,2,23,282.693333333333,309.348,0,0,0,NA,NA,NA,284.74,1360,13,44,63.2,216,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.348
"ADRIANPETERSON","RB","MIN","yahoo","Adrian Peterson",12,2015,1,22,282.693333333333,309.348,0,0,0,0,0,0,283,1324,9.4,50,63.2,423,2,0,0.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.9
"ADRIENROBINSON","TE","NYG","average","Adrien Robinson",13,2015,110,558,0.54,5.92,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84
"ADRIENROBINSON","TE","NYG","averageRobust","Adrien Robinson",13,2015,109,546,0.54,5.92,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84
"ADRIENROBINSON","TE","NYG","averageWeighted","Adrien Robinson",13,2015,110,558,0.54,5.92,0,0,0,0,0,0,0,0,0,2.7,2.9,28,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84
"ADRIENROBINSON","TE","NYG","fp","Adrien Robinson",13,2015,96,504,0.54,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.9,34.2,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92
"ADRIENROBINSON","TE","NYG","nfl","Adrien Robinson",13,2015,108,472,0.54,5.92,NA,NA,NA,NA,NA,NA,0,NA,NA,2.7,2.9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54
"ADRIENROBINSON","TE","NYG","yahoo","Adrien Robinson",13,2015,87,429,0.54,5.92,NA,NA,NA,0,0,0,0,0,0,1.9,2.9,21.8,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76
"AHMADBRADS","RB","haw","average","Ahmad Brads",14,2015,206,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADS","RB","haw","averageRobust","Ahmad Brads",14,2015,206,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADS","RB","haw","averageWeighted","Ahmad Brads",14,2015,206,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADS","RB","haw","fp","Ahmad Brads",14,2015,193,603,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AHMADBRADSHAW","RB","IND","average","Ahmad Bradshaw",15,2015,207,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADSHAW","RB","IND","averageRobust","Ahmad Bradshaw",15,2015,207,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADSHAW","RB","IND","averageWeighted","Ahmad Bradshaw",15,2015,207,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHMADBRADSHAW","RB","IND","espn","Ahmad Bradshaw",15,2015,116,369,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AHMADBRADSHAW","RB","IND","nfl","Ahmad Bradshaw",15,2015,140,490,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AJDERBY","TE","NE I","average","A.J. Derby",16,2015,137,645,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15
"AJDERBY","TE","NE I","averageRobust","A.J. Derby",16,2015,138,633,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15
"AJDERBY","TE","NE I","averageWeighted","A.J. Derby",16,2015,137,645,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15
"AJDERBY","TE","NE I","nfl","A.J. Derby",16,2015,90,443,1.15,1.15,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
"AJDERBY","TE","NE I","yahoo","A.J. Derby",16,2015,100,491,1.15,1.15,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AJFEELEY","QB","FA","average","A.J. Feeley",17,2015,86,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AJFEELEY","QB","FA","averageRobust","A.J. Feeley",17,2015,79,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AJFEELEY","QB","FA","averageWeighted","A.J. Feeley",17,2015,86,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AJFEELEY","QB","FA","espn","A.J. Feeley",17,2015,68,370,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AJGREEN","WR","CIN","average","A.J. Green",18,2015,9,60,173.3,221.823,0,0,0,0,0,0,3.075,18.96,0.025,86.54,142,1271.03333333333,8.21666666666667,0,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.072333333333
"AJGREEN","WR","CIN","averageRobust","A.J. Green",18,2015,9,61,173.3,221.823,0,0,0,0,0,0,4.04394542790466,23.6672093418052,0,89.35,142,1270,8.0999728609523,0,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.945347185475
"AJGREEN","WR","CIN","averageWeighted","A.J. Green",18,2015,9,60,173.3,221.823,0,0,0,0,0,0,3.075,18.96,0.025,86.54,142,1271.03333333333,8.21666666666667,0,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.072333333333
"AJGREEN","WR","CIN","cbs","A.J. Green",18,2015,11,65,173.3,221.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,142,1274,8.2,0,0.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
"AJGREEN","WR","CIN","espn","A.J. Green",18,2015,9,62,173.3,221.823,0,0,0,0,0,0,5,30,0,90,142,1266,8,0,0.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.3
"AJGREEN","WR","CIN","fox","A.J. Green",18,2015,13,72,173.3,221.823,NA,NA,NA,NA,NA,NA,0,0,0,70,142,1203,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.3
"AJGREEN","WR","CIN","fp","A.J. Green",18,2015,9,58,173.3,221.823,NA,NA,NA,NA,NA,NA,2.7,17.1,0,93.7,142,1287.2,8.1,0,0.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.51
"AJGREEN","WR","CIN","nfl","A.J. Green",18,2015,8,57,173.3,221.823,0,0,0,NA,NA,NA,3.075,17,NA,86.54,142,1402,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.823
"AJGREEN","WR","CIN","yahoo","A.J. Green",18,2015,9,65,173.3,221.823,0,0,0,0,0,0,4.6,30.7,0.1,85,142,1194,8,0,0.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.79
"AJMCCARRON","QB","CIN","average","AJ McCarron",19,2015,83,655,0.317953569243046,0.837577031958453,1.05,0.55,0.5,9.54,0.02,0.02,0.08,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466
"AJMCCARRON","QB","CIN","averageRobust","AJ McCarron",19,2015,73,645,0.317953569243046,0.837577031958453,1.37648614863347,0.65,0.713960760724696,12.9050460408437,0,0,0.1,0.484246598516834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64962650148543
"AJMCCARRON","QB","CIN","averageWeighted","AJ McCarron",19,2015,83,655,0.317953569243046,0.837577031958453,1.05,0.55,0.5,9.54,0.02,0.02,0.08,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466
"AJMCCARRON","QB","CIN","cbs","AJ McCarron",19,2015,61,487,0.317953569243046,0.837577031958453,0.5,0.3,0.2,3.7,0,0,0.2,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318
"AJMCCARRON","QB","CIN","espn","AJ McCarron",19,2015,61,359,0.317953569243046,0.837577031958453,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74
